,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,multiplayer,singleplayer,viewconut,likecount,commentcount,videotitle,published,description
65,65,65,65,66,Halo 4,X360,2012.0,Shooter,Microsoft Game Studios,6.63,2.36,0.04,0.73,9.76,True,True,2476392.0,25405.0,22366.0,Halo 4 Review - IGN Reviews,2012-11-01T07:00:54Z,"Click here for our complete tour of ALL the multiplayer maps
http://bit.ly/SxFi79

Watch a special Halo episode of Cheap Cool Crazy:
http://bit.ly/VfhKqJ

Master Chief is back for another tour of duty, this time with 343 industries handling the development duties. So does Halo 4 live up to the series' ""legendary"" reputation? Does it offer the same action and intensity that fans have grown accustomed to? Watch and find out!

Subscribe to IGN's channel for reviews, news, and all things gaming:
http://www.youtube.com/subscription_center?add_user=ignentertainment

Halo 4 Review - IGN Reviews"
66,66,66,66,67,Final Fantasy VII,PS,1997.0,Role-Playing,Sony Computer Entertainment,3.01,2.47,3.28,0.96,9.72,False,True,1385342.0,19222.0,5997.0,Final Fantasy 7 Remake Review,2020-04-06T10:00:34Z,"Final Fantasy 7 Remake reviewed by Tom Marks on PlayStation 4 Pro.

With Final Fantasy 7 Remake, Square Enix breathes exciting new life into the 1997 JRPG classic in spectacular fashion. It occasionally stumbles because of some dull filler and pointlessly convoluted additions to the story, but it still manages to stand as a great RPG in itself.

#ign"
67,67,67,67,68,Call of Duty: Ghosts,PS3,2013.0,Shooter,Activision,4.09,3.73,0.38,1.38,9.59,True,True,1185463.0,9445.0,8339.0,IGN Reviews - Call of Duty: Ghosts - Review,2013-11-05T08:00:01Z,Does the first next-gen Call of Duty live up to expectations?
68,68,68,68,69,Just Dance 2,Wii,2010.0,Misc,Ubisoft,5.84,2.89,0.01,0.78,9.52,True,True,187735.0,651.0,434.0,Just Dance 4 Video Review - IGN Reviews,2012-12-11T00:41:06Z,"Just Dance 4 lets you be Gangnam Style
http://www.youtube.com/watch?v=g23vggn3CEo&list=UUKy1dAqELo0zrOtPkf0eTMw&index

The legendary dancing brand emerges on the Wii U. But it made a few missteps.

Subscribe to IGN's channel for reviews, news, and all things gaming:
http://www.youtube.com/subscription_center?add_user=ignentertainment

Just Dance 4 Video Review - IGN Reviews"
69,69,69,69,70,Gran Turismo 2,PS,1999.0,Racing,Sony Computer Entertainment,3.88,3.42,1.69,0.5,9.49,True,True,28925.0,361.0,39.0,Gran Turismo 4 PlayStation 2 Review - Video Review,2011-06-23T10:02:30Z,None
70,70,70,70,71,Call of Duty 4: Modern Warfare,X360,2007.0,Shooter,Activision,5.91,2.38,0.13,0.9,9.32,True,True,610638.0,4472.0,2831.0,Call of Duty 4 Video Review,2008-08-05T03:58:38Z,"Go deep, go hard, or go home."
71,71,71,71,72,Donkey Kong Country,SNES,1994.0,Platform,Nintendo,4.36,1.71,3.0,0.23,9.3,True,True,463064.0,4446.0,610.0,Donkey Kong Country: Tropical Freeze for Switch Review,2018-05-01T17:59:42Z,"Donkey Kong Country: Tropical Freeze reviewed by Seth Macy on Nintendo Switch.

Nintendo Labo Robot Kit Review:
https://www.youtube.com/watch?v=kZNaq8JmTpw

Donkey Kong Country Tropical Freeze - Review:
https://www.youtube.com/watch?v=7sDRHJjU5CA

Detective Pikachu Review:
https://www.youtube.com/watch?v=-Z711QwCiMY

Kirby Star Allies Review:
https://www.youtube.com/watch?v=AkeaGzqpEA4

Subscribe to IGN for more!
http://www.youtube.com/user/IGNentertainment?sub_confirmation=1

------------------------------­----
Follow IGN for more!
------------------------------­----

YOUTUBE: https://www.youtube.com/user/ignentertainment?sub_confirmation=1
IGN OFFICIAL APP: http://www.ign.com/mobile
FACEBOOK: https://www.facebook.com/ign
TWITTER: https://twitter.com/ign
INSTAGRAM: https://instagram.com/igndotcom/?hl=en
WEBSITE: http://www.ign.com/
GOOGLE+: https://plus.google.com/+IGN"
72,72,72,72,73,Minecraft,X360,2013.0,Misc,Microsoft Game Studios,5.58,2.83,0.02,0.77,9.2,True,True,978176.0,9300.0,6720.0,IGN Reviews - Full Minecraft Review,2011-11-24T01:36:15Z,"Minecraft has finally left beta and after several videos in which we blew up various scores that the game didn't get, we're finally ready to reveal what rating we gave the game.

For more Minecraft videos, subscribe to our channel:
http://www.youtube.com/minecraftign

And get more Minecraft coverage at IGN:
http://pc.ign.com/objects/092/092086.html"
73,73,73,73,74,Animal Crossing: New Leaf,3DS,2012.0,Simulation,Nintendo,2.01,2.32,4.36,0.41,9.09,True,True,646721.0,7879.0,2382.0,IGN Reviews - Animal Crossing: New Leaf Video Review,2013-06-04T17:51:52Z,"Find out why New Leaf is the best in the series. Who needs a ""real"" life anyway?

Subscribe to IGN's channel for reviews, news, and all things gaming:
http://www.youtube.com/subscription_center?add_user=ignentertainment

Animal Crossing: New Leaf Video Review"
74,74,74,74,75,Mario Party DS,DS,2007.0,Misc,Nintendo,4.46,1.88,1.98,0.7,9.02,True,True,187843.0,1011.0,284.0,Mario Kart DS Nintendo DS Review - Video Review,2011-06-23T10:02:30Z,None
75,75,75,75,76,The Elder Scrolls V: Skyrim,X360,2011.0,Role-Playing,Bethesda Softworks,5.03,2.86,0.1,0.85,8.84,False,True,4127833.0,27638.0,22044.0,IGN Reviews - Elder Scrolls V: Skyrim Game Review,2011-11-10T13:00:00Z,"IGN reviews the hotly anticipated RPG epic, Elder Scrolls V: Skyrim. But does the latest installment in Bethesda's RPG series live up to the legacy of its ancestors? Watch the review and find out!
Get more Skyrim at IGN:
http://xbox360.ign.com/objects/142/14267318.html"
76,76,76,76,77,Super Mario Kart,SNES,1992.0,Racing,Nintendo,3.54,1.24,3.81,0.18,8.76,True,True,1076441.0,10453.0,1351.0,Mario Kart 8 Deluxe Review,2017-04-20T13:00:00Z,"The Switch port of Nintendo's kart racer gets the comprehensive battle mode update series fans always wanted.

Mario Kart 8: Deluxe Graphics Comparison - Wii U vs. Switch:
https://www.youtube.com/watch?v=f1pvQ3WAmEE

Mario Kart 8 Deluxe: 2-Player Splitscreen on Bowser's Castle:
https://www.youtube.com/watch?v=2uLHZvVXbvk

Mario Kart 8 Deluxe: 4-Player Racing on Dry Dry Desert:
https://www.youtube.com/watch?v=6qeOfgyNfYc

------------------------------­----
Follow IGN for more!
------------------------------­----

IGN OFFICIAL APP: http://www.ign.com/mobile
FACEBOOK: https://www.facebook.com/ign
TWITTER: https://twitter.com/ign
INSTAGRAM: https://instagram.com/igndotcom/?hl=en
WEBSITE: http://www.ign.com/
GOOGLE+: https://plus.google.com/+IGN"
77,77,77,77,78,FIFA 16,PS4,2015.0,Sports,Electronic Arts,1.11,6.06,0.06,1.26,8.49,True,True,351514.0,3624.0,1156.0,FIFA 16 Soccer Video Review,2015-09-22T04:54:53Z,"Once king of the pitch, this season's FIFA struggles to find its form and shoots wide of the net.

Watch more IGN Game Reviews here:
https://www.youtube.com/watch?v=HkSHdLCbRvY&list=PLraFbwCoisJBTl0oXn8UoUam5HXWUZ7ES&index=1"
78,78,78,78,79,Wii Party,Wii,2010.0,Misc,Nintendo,1.79,3.53,2.49,0.68,8.49,True,True,188471.0,1073.0,882.0,Mario Party 9 - Video Review,2012-03-13T00:22:12Z,"Can Mario keep up with today's party scene after a five-year break? Not quite, though it is not bad either. With a more polished feel, improved gameplay changes, Mario Party 9 is a notch above its predecessor, even if its a very small notch. The un-centralized theme, although a key element, was way too random and sometimes you are sitting there wondering what is going on. Check out the review for full details.

Release Date: March 11, 2012
Exclusively on: Wii 
Genre: Party 
Publisher: Nintendo
Developer: NDCube 

Pick a dice and roll over to IGN for more:
http://wii.ign.com/objects/110/110860.html

Subscribe to IGN's channel for reviews, news, and all things gaming: http://www.youtube.com/subscription_center?add_user=ignentertainment"
79,79,79,79,80,Halo 2,XB,2004.0,Shooter,Microsoft Game Studios,6.82,1.53,0.05,0.08,8.49,True,True,65620.0,357.0,162.0,Halo 2 PC Games Review - Video Review (HD),2011-05-23T06:04:21Z,None
80,80,80,80,81,Mario Party 8,Wii,2007.0,Misc,Nintendo,3.81,2.3,1.58,0.73,8.42,True,True,850270.0,8476.0,1078.0,Super Mario Party Review,2018-10-04T22:30:47Z,"Super Mario Party reviewed by Samuel Claiborn on Nintendo Switch.

80 Super Mario Party Mini-Games:
https://www.youtube.com/watch?v=R1_5i1i8ztw

First Look: Super Mario Party Face-Off!:
https://www.youtube.com/watch?v=m9yRJPW9Akw

Subscribe to IGN for more!
http://www.youtube.com/user/IGNentertainment?sub_confirmation=1

------------------------------­----
Follow IGN for more!
------------------------------­----

YOUTUBE: https://www.youtube.com/user/ignentertainment?sub_confirmation=1
IGN OFFICIAL APP: http://www.ign.com/mobile
FACEBOOK: https://www.facebook.com/ign
TWITTER: https://twitter.com/ign
INSTAGRAM: https://instagram.com/igndotcom/?hl=en
WEBSITE: http://www.ign.com/
GOOGLE+: https://plus.google.com/+IGN

#ign #supermarioparty #nintendo #gaming"
81,81,81,81,82,Pokemon Black 2/Pokemon White 2,DS,2012.0,Role-Playing,Nintendo,2.91,1.86,3.14,0.43,8.33,,,733143.0,6280.0,2956.0,Pokemon Black 2 & White 2 Video Review - IGN Reviews,2012-10-04T18:22:59Z,"Learn the mystery of pokemon Ditto!
http://bit.ly/QwjgzE

Is Pokemon Black 2 and White 2 the greatest Pokemon game to hit DS? Watch to find out!

Subscribe to IGN's channel for reviews, news, and all things gaming:
http://www.youtube.com/subscription_center?add_user=ignentertainment

Pokemon Black 2 & White 2 Video Review - IGN Reviews"
82,82,82,82,83,FIFA Soccer 13,PS3,2012.0,Action,Electronic Arts,1.06,5.05,0.13,2.01,8.24,True,True,466902.0,2768.0,1286.0,FIFA 13 Video Review - IGN Reviews,2012-09-20T17:47:45Z,"Curious about the competition? Check out our PES 2013 review
http://bit.ly/PXXRB8

It's the start of a brand new FIFA season. But is it worth renewing your season ticket? Watch the video review now.

Subscribe to IGN's channel for reviews, news, and all things gaming:
http://www.youtube.com/subscription_center?add_user=ignentertainment

FIFA 13 Video Review - IGN Reviews"
83,83,83,83,84,The Sims 3,PC,2009.0,Simulation,Electronic Arts,0.98,6.42,0.0,0.71,8.11,False,True,1735151.0,4149.0,2012.0,The Sims 3 Video Review,2009-06-01T20:23:19Z,"It's bigger, and better, than its illustrious predecessors."
84,84,84,84,85,GoldenEye 007,N64,1997.0,Shooter,Nintendo,5.8,2.01,0.13,0.15,8.09,,,526222.0,2318.0,2015.0,GoldenEye 007: Video Review,2010-11-02T16:52:10Z,"IGN gives its video review for GoldenEye 007. Can the new GoldenEye 007 for the Nintendo Wii stack up against the N64 Bond classic?

IGN's YouTube is just a taste of our content. Get more:
http://www.ign.com

Want this week's top videos? Sign up:
http://go.ign.com/VideoRound-up"
85,85,85,85,86,Mario & Sonic at the Olympic Games,Wii,2007.0,Sports,Sega,2.58,3.9,0.66,0.91,8.06,True,True,492699.0,4623.0,573.0,Mario and Sonic at the Olympic Games Tokyo 2020 Review,2019-11-05T14:30:00Z,"Mario and Sonic at the Olympic Games Tokyo 2020 reviewed by David Jagneaux on Nintendo Switch.

As we've come to expect from these bi-annual crossover minigame collections, Mario & Sonic at the Olympic Games: Tokyo 2020 packs a colorful and recognizable cast and a fair amount of fun into exciting, bite-sized mini-games that highlight some of the most iconic events in the Olympics. But there are also some duds, including a painful story mode. Even though the colorful and recognizable cast of characters injects a great amount of diversity and personality into the events, the relatively small retro sampling and lackluster multiplayer features hold it back from scoring Gold.

For more, read the extended review on IGN.com."
86,86,86,86,87,Final Fantasy X,PS2,2001.0,Role-Playing,Sony Computer Entertainment,2.91,2.07,2.73,0.33,8.05,False,True,872530.0,6115.0,1583.0,Final Fantasy X/X2 HD Remaster - Review,2014-03-10T19:45:26Z,The best way to play one of the best JRPGs ever made.
87,87,87,87,88,Final Fantasy VIII,PS,1999.0,Role-Playing,SquareSoft,2.28,1.72,3.63,0.23,7.86,False,True,1385342.0,19222.0,5997.0,Final Fantasy 7 Remake Review,2020-04-06T10:00:34Z,"Final Fantasy 7 Remake reviewed by Tom Marks on PlayStation 4 Pro.

With Final Fantasy 7 Remake, Square Enix breathes exciting new life into the 1997 JRPG classic in spectacular fashion. It occasionally stumbles because of some dull filler and pointlessly convoluted additions to the story, but it still manages to stand as a great RPG in itself.

#ign"
88,88,88,88,89,Pokémon Platinum Version,DS,2008.0,Role-Playing,Nintendo,2.82,1.78,2.69,0.55,7.84,,,662334.0,2980.0,1269.0,Pokemon Platinum Review,2009-03-25T01:45:09Z,"Yes, it's still good. Even two years later."
89,89,89,89,90,Pac-Man,2600,1982.0,Puzzle,Atari,7.28,0.45,0.0,0.08,7.81,True,True,82698.0,1275.0,107.0,Pac-Man 99 Review,2021-04-15T00:56:47Z,"Pac-Man 99 reviewed by Seth Macy on Nintendo Switch.

#IGN"
90,90,90,90,91,Grand Theft Auto: Liberty City Stories,PSP,2005.0,Action,Take-Two Interactive,2.9,2.83,0.24,1.75,7.72,True,True,117769.0,1048.0,232.0,Grand Theft Auto: Liberty City Stories Sony PSP Review,2011-05-19T20:29:36Z,None
91,91,91,91,92,Super Mario Galaxy 2,Wii,2010.0,Platform,Nintendo,3.66,2.42,0.98,0.64,7.69,True,True,3260211.0,13496.0,11906.0,Super Mario Galaxy 2 Review,2010-05-21T06:59:22Z,"How do we love thee, Mario? Let us count the ways."
92,92,92,92,93,Star Wars Battlefront (2015),PS4,2015.0,Shooter,Electronic Arts,2.93,3.29,0.22,1.23,7.67,True,True,1415678.0,10669.0,3704.0,Star Wars Battlefront Review,2015-11-18T00:30:00Z,Is this the multiplayer Star Wars game we've always wanted?
93,93,93,93,94,Call of Duty: Advanced Warfare,PS4,2014.0,Shooter,Activision,2.8,3.3,0.14,1.37,7.6,True,True,1625168.0,16731.0,6801.0,Call of Duty: Advanced Warfare Review,2014-11-04T02:30:03Z,"Sledgehammer Games' shooter is faster and more focused than any Call of Duty game before it.

Subscribe to IGN Call of Duty Channel here:
https://www.youtube.com/user/CallofDutyIGN?sub_confirmation=1"
94,94,94,94,95,The Legend of Zelda: Ocarina of Time,N64,1998.0,Action,Nintendo,4.1,1.89,1.45,0.16,7.6,False,True,1353391.0,10991.0,5335.0,Legend of Zelda: Ocarina of Time 3D Review,2011-06-17T17:21:55Z,"IGN gives its video review Legend of Zelda: Ocarina of Time 3D. Can the Nintendo 3DS version re-capture the perfection of its predecessor?

IGN's YouTube is just a taste of our content. Get more:
http://www.ign.com

Want this week's top videos? Sign up:
http://go.ign.com/VideoRound-up"
95,95,95,95,96,Crash Bandicoot 2: Cortex Strikes Back,PS,1997.0,Platform,Sony Computer Entertainment,3.78,2.17,1.31,0.31,7.58,False,True,46799.0,767.0,238.0,The First 20 Minutes of Crash Bandicoot 2 (Captured in 4K),2017-06-29T17:00:06Z,"We take a look at the opening of Crash Bandicoot 2 with more crystals, wumpa fruit, and evil scientists all remastered for Playstation 4.

Crash Bandicoot N. Sane Trilogy Review:
https://www.youtube.com/watch?v=tNpcNUH_hX4

The First 15 Minutes of Crash Bandicoot (4K 60fps):
https://www.youtube.com/watch?v=Eio8OiIP5k0

Crash Bandicoot Graphics Comparison: PS1 vs. PS4 Pro:
https://www.youtube.com/watch?v=aNiIh9CALEA

------------------------------­----
Follow IGN for more!
------------------------------­----

IGN OFFICIAL APP: http://www.ign.com/mobile
FACEBOOK: https://www.facebook.com/ign
TWITTER: https://twitter.com/ign
INSTAGRAM: https://instagram.com/igndotcom/?hl=en
WEBSITE: http://www.ign.com/
GOOGLE+: https://plus.google.com/+IGN

#ign #crashbandicoot"
96,96,96,96,97,Super Mario Bros. 2,NES,1988.0,Platform,Nintendo,5.39,1.18,0.7,0.19,7.46,True,True,50513.0,492.0,82.0,Super Mario Bros. 2 - IGN Plays,2014-08-30T22:00:05Z,"To celebrate Nintendo's 125th anniversary, we're spending time with some of the best games The Big N ever made."
97,97,97,97,98,Super Smash Bros. for Wii U and 3DS,3DS,2014.0,Fighting,Nintendo,3.24,1.35,2.42,0.43,7.45,,,657181.0,6792.0,2907.0,Super Smash Bros. for Wii U Review,2014-11-21T23:33:47Z,The final verdict on the biggest Wii U game of 2014.
98,98,98,98,99,Call of Duty: World at War,X360,2008.0,Shooter,Activision,4.79,1.9,0.0,0.69,7.37,True,True,1689494.0,8160.0,4652.0,Call of Duty: World at War Review,2008-11-11T22:20:30Z,"It's back to the ""good"" war."
99,99,99,99,100,Battlefield 3,X360,2011.0,Shooter,Electronic Arts,4.46,2.13,0.06,0.69,7.34,True,True,882294.0,7757.0,13313.0,IGN Reviews - Battlefield 3 (PC) Game Review,2011-10-24T07:18:06Z,"How does DICE's new shooter game Battlefield 3 shape up now that it's in the wild? Check out the IGN video review to find out.
See the full IGN PC review here: http://pc.ign.com/articles/121/1210387p1.html"
100,100,100,100,101,The Legend of Zelda: Twilight Princess,Wii,2006.0,Action,Nintendo,3.83,2.19,0.6,0.7,7.31,False,True,370810.0,3817.0,871.0,The Legend of Zelda: Twilight Princess HD Review,2016-03-01T13:58:01Z,"Find out our verdict on Nintendo's HD update to GameCube's Zelda: Twilight Princess.

------------------------------­----
Follow IGN for more!
------------------------------­----

YOUTUBE: https://www.youtube.com/user/ignentertainment?sub_confirmation=1
IGN OFFICIAL APP: http://www.ign.com/mobile
FACEBOOK: https://www.facebook.com/ign
TWITTER: https://twitter.com/ign
INSTAGRAM: https://instagram.com/igndotcom/?hl=en
WEBSITE: http://www.ign.com/
GOOGLE+: https://plus.google.com/+IGN"
101,101,101,101,102,Call of Duty: Black Ops 3,XOne,2015.0,Shooter,Activision,4.52,2.09,0.01,0.67,7.3,True,True,1358591.0,13678.0,6553.0,Call of Duty: Black Ops 3 Review,2015-11-07T22:42:20Z,"All three modes - multiplayer, the co-op campaign, and an upgraded Zombies - come together beautifully with interesting and fun new features.

Subscribe to IGN for more!
https://www.youtube.com/user/ignentertainment?sub_confirmation=1"
102,102,102,102,103,Just Dance,Wii,2009.0,Misc,Ubisoft,3.51,3.03,0.0,0.73,7.27,,,187735.0,651.0,434.0,Just Dance 4 Video Review - IGN Reviews,2012-12-11T00:41:06Z,"Just Dance 4 lets you be Gangnam Style
http://www.youtube.com/watch?v=g23vggn3CEo&list=UUKy1dAqELo0zrOtPkf0eTMw&index

The legendary dancing brand emerges on the Wii U. But it made a few missteps.

Subscribe to IGN's channel for reviews, news, and all things gaming:
http://www.youtube.com/subscription_center?add_user=ignentertainment

Just Dance 4 Video Review - IGN Reviews"
103,103,103,103,104,Battlefield 3,PS3,2011.0,Shooter,Electronic Arts,2.85,2.93,0.35,1.1,7.23,True,True,882294.0,7757.0,13313.0,IGN Reviews - Battlefield 3 (PC) Game Review,2011-10-24T07:18:06Z,"How does DICE's new shooter game Battlefield 3 shape up now that it's in the wild? Check out the IGN video review to find out.
See the full IGN PC review here: http://pc.ign.com/articles/121/1210387p1.html"
104,104,104,104,105,Need for Speed Underground,PS2,2003.0,Racing,Electronic Arts,3.27,2.83,0.08,1.02,7.2,True,True,1433121.0,12331.0,2850.0,Need For Speed Review,2015-11-03T08:06:43Z,Ghost's great-looking reboot shifts the series in a nice direction but doesn't pack quite enough under the hood.
