,Name,multiplayer,singleplayer,awarded,Global_Sales,Genre__Action-Adventure,Genre__Adventure,Genre__Board+Game,Genre__Education,Genre__Fighting,Genre__MMO,Genre__Misc,Genre__Music,Genre__Party,Genre__Platform,Genre__Puzzle,Genre__Racing,Genre__Role-Playing,Genre__Shooter,Genre__Simulation,Genre__Sports,Genre__Strategy,Genre__Visual+Novel,Meta_Critic_Score,Meta_User_Score,N_Critic_Reviews,N_User_Reviews,Platform_PC,Platform_N64,Platform_PlayStation,Platform_DC,Platform_PS2,Platform_XB,Platform_GBA,Platform_GC,Platform_NDS,Platform_X360,Platform_PSP,Platform_NWii,Platform_PS3,Platform_3DS,Platform_PSV,Platform_WiiU,Platform_PS4,Platform_XOne,Platform_NS,Platform_PS5,Platform_XS,Platform_ST,Publisher_class,Developer_class,IP_class,Sales_label_q4,Sales_label_q10
115,Donkey Kong 64,1,1,0.0,5.27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,90.0,8.6,14,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,9
116,Professor Layton and the Curious Village,0,1,1.0,5.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.0,8.5,72,51,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,3,9
117,Madden NFL 2004,1,1,0.0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,88.2,7.340000000000001,97,136,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,9
118,Dragon Quest VIII: Journey of the Cursed King,0,1,0.0,6.359999999999999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,87.0,8.6,121,93,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3,2,3,9
119,Diablo III,1,1,0.0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,87.0,5.733333333333334,171,4955,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,3,1,3,9
120,New Super Mario Bros. U,1,1,1.0,5.62,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,84.0,8.0,70,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,3,3,9
121,The Legend of Zelda: Phantom Hourglass,1,1,0.0,5.09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,7.9,57,136,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,9
122,Tomodachi Life,0,1,0.0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,71.0,7.7,52,94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4,0,3,9
123,Medal of Honor: Rising Sun,1,1,0.0,6.72,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,68.0,6.6,24,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,3,9
124,Fable III,1,1,0.0,5.43,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,77.5,6.05,127,328,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,3,9
126,Guitar Hero II,1,1,0.0,7.33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,92.0,8.25,124,105,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,9
127,Resident Evil 5,1,1,1.0,8.809999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.16666666666667,7.2,237,562,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,4,4,3,3,9
128,Grand Theft Auto: Vice City Stories,1,1,1.0,6.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.5,8.05,87,76,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,2,3,9
131,Tony Hawk's Pro Skater,1,1,0.0,8.459999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,92.0,8.7,18,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,3,9
132,Link's Crossbow Training,1,1,0.0,4.98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,68.0,7.2,34,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,3,9
133,Guitar Hero III: Legends of Rock,1,1,0.0,16.38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,83.0,7.9,189,145,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,2,3,9
134,Fallout 3,0,1,1.0,9.94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,91.33333333333331,8.066666666666668,189,1395,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,2,2,3,9
135,Uncharted: Drake's Fortune,0,1,1.0,4.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,7.9,66,708,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,3,9
136,Madden NFL 06,1,1,1.0,9.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,79.0,6.971428571428571,185,153,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,9
137,Diddy Kong Racing,1,1,0.0,4.88,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,88.0,8.5,15,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,9
138,God of War III,0,1,1.0,4.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.0,8.8,101,371,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,3,9
139,Crash Team Racing,1,1,0.0,4.79,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,88.0,9.0,20,91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,3,9
140,FIFA 17,1,1,0.0,17.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,84.33333333333333,4.833333333333333,107,338,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,3,9
141,Driver 2,1,1,0.0,4.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0,7.7,14,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,3,9
142,The Simpsons: Hit & Run,1,1,0.0,7.040000000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80.0,8.5,114,159,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,3,9
143,Tony Hawk's Pro Skater 2,1,1,1.0,6.619999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,93.0,7.459999999999999,85,141,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,3,9
144,Animal Crossing: City Folk,1,1,0.0,4.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,73.0,7.9,50,46,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,1,3,9
146,Forza Motorsport 4,1,1,0.0,4.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,91.0,8.3,83,165,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,3,9
148,The Legend of Zelda: A Link to the Past,0,1,0.0,7.31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.0,9.0,30,118,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,9
149,The Legend of Zelda: The Wind Waker,1,1,0.0,6.68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.0,9.0,80,394,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,9
150,Mario & Sonic at the Olympic Winter Games,1,1,0.0,8.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,74.0,7.8,80,32,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,3,3,9
151,Luigi's Mansion: Dark Moon,1,1,0.0,5.44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0,8.4,74,141,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,2,3,9
152,Splatoon,1,1,0.0,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,81.0,8.7,90,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,0,3,9
153,Madden NFL 2005,1,1,0.0,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,84.0,7.316666666666666,141,91,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,9
154,Madden NFL 07,1,1,1.0,10.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,79.33333333333333,6.988888888888889,226,163,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,3,2,3,9
155,Spider-Man: The Movie,0,1,0.0,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.5,7.45,84,46,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,3,9
156,Uncharted: The Nathan Drake Collection,0,1,0.0,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0,8.5,78,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,1,3,9
158,Nintendo Land,1,1,0.0,4.63,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77.0,7.9,61,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,0,3,9
159,Tony Hawk's Pro Skater 3,1,1,1.0,8.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,91.33333333333331,7.516666666666666,128,131,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,3,9
160,Winning Eleven: Pro Evolution Soccer 2007,1,1,0.0,5.529999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,82.0,7.900000000000001,51,31,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,2,3,9
161,The Elder Scrolls IV: Oblivion,0,1,0.0,7.84,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,93.66666666666669,8.366666666666665,189,1067,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,3,9
162,Resistance: Fall of Man,1,1,0.0,4.37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,86.0,8.1,70,189,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,2,3,9
163,Sonic the Hedgehog,1,0,0.0,4.34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,44.5,4.8,55,488,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,3,9
164,Kingdom Hearts II,0,1,0.0,4.33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,87.0,9.0,64,251,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,3,9
165,Fable II,1,1,1.0,4.28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,89.0,6.7,95,274,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,3,9
166,Halo 5: Guardians,1,1,1.0,4.92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,84.0,6.4,103,1086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,2,3,9
167,Super Mario 3D World,1,1,1.0,5.01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,93.0,8.9,83,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,3,3,9
168,Batman: Arkham Asylum,0,1,1.0,8.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.33333333333331,8.7,177,875,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,3,3,9
169,Assassin's Creed: Revelations,1,1,0.0,9.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,7.466666666666666,136,577,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,3,3,3,9
170,Namco Museum,1,1,0.0,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,68.8,7.419999999999999,77,31,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,1,3,9
171,Metal Gear Solid 3: Snake Eater,0,1,1.0,4.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.0,9.2,68,298,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,3,9
173,FIFA Soccer 06,1,1,0.0,5.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,79.0,7.6,121,49,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,9
174,Uncharted 4: A Thief's End,1,1,1.0,10.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.0,8.8,119,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,3,9
175,Gran Turismo 5 Prologue,1,1,0.0,4.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80.0,7.0,67,49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,1,3,9
176,Street Fighter IV,1,1,0.0,7.27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,92.66666666666669,7.5,161,172,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,4,2,3,9
178,Frogger,0,1,0.0,6.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,5.3,17,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,3,9
179,Madden NFL 2003,1,1,0.0,5.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,92.0,7.4,66,57,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,9
182,The Legend of Zelda: Skyward Sword,0,1,1.0,3.96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.0,8.1,81,847,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,3,3,9
183,Carnival Games,1,1,0.0,6.469999999999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,51.0,4.433333333333333,45,38,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,3,9
184,World of Warcraft: The Burning Crusade,1,0,0.0,4.09,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,91.0,6.0,46,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,9
185,Fallout: New Vegas,0,1,0.0,8.42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,83.33333333333333,8.6,177,1314,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,2,2,3,9
186,God of War II,1,1,1.0,4.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.0,9.0,70,208,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,3,9
187,Forza Motorsport 2,1,1,0.0,4.05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,90.0,8.3,66,85,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,3,9
188,World Soccer Winning Eleven 9,1,1,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,85.33333333333333,7.266666666666666,40,29,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,0,3,9
189,Tekken Tag Tournament,1,1,0.0,4.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,85.0,8.5,25,57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,9
190,Far Cry 4,1,1,1.0,8.549999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,82.33333333333333,7.466666666666666,115,874,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,3,2,3,9
191,Star Fox 64,1,1,0.0,4.03,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,88.0,8.8,16,53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,3,9
192,Professor Layton and the Diabolical Box,0,1,0.0,3.95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,8.6,65,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,3,9
193,Left 4 Dead 2,1,1,0.0,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,89.0,8.45,131,696,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,3,9
195,Tony Hawk's Underground,1,1,0.0,6.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,87.5,7.849999999999999,99,94,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,3,9
196,Assassin's Creed IV: Black Flag,1,1,1.0,13.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.25,8.025,110,1249,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,4,3,3,3,9
197,Monster Hunter 4 Ultimate,1,1,1.0,3.96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,86.0,8.6,80,95,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4,2,3,9
199,Tekken 5,1,1,0.0,3.87,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,8.6,62,104,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,9
200,Sports Champions,1,1,0.0,3.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,76.0,7.8,64,31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,3,9
201,NBA 2K16,1,1,0.0,8.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,86.5,6.45,65,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,2,3,9
202,World Soccer Winning Eleven 8 International,1,1,0.0,3.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,89.66666666666667,7.8,58,35,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,3,9
203,Flash Focus: Vision Training in Minutes a Day,0,1,0.0,3.83,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,59.0,4.4,22,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,9
204,The Legend of Zelda: Link's Awakening,0,1,1.0,3.83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0,8.4,121,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,3,3,9
205,Mario & Luigi: Bowser's Inside Story,0,1,0.0,3.77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,90.0,8.8,58,93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,3,9
206,Big Brain Academy: Wii Degree,1,1,0.0,3.79,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,68.0,7.0,33,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,3,9
207,Batman: Arkham Knight,0,1,1.0,5.840000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.66666666666667,6.300000000000001,122,1605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,1,3,3,9
208,Mario & Sonic at the London 2012 Olympic Games,1,1,0.0,4.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,66.0,7.1,66,37,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,0,3,3,9
209,LEGO Indiana Jones: The Original Adventures,1,1,0.0,11.929999999999998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.66666666666667,7.75,155,52,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,3,9
210,Ratchet & Clank: Size Matters,1,1,0.0,4.04,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,73.5,7.25,85,54,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,2,3,9
211,Just Dance 2014,0,1,0.0,6.899999999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,75.5,7.800000000000001,29,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,3,2,3,9
212,The Sims: Unleashed,0,1,0.0,3.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,79.0,7.7,21,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,9
213,Super Paper Mario,0,1,1.0,3.73,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,85.0,8.0,56,186,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,3,3,9
215,The Witcher 3: Wild Hunt,0,1,1.0,8.04,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,92.0,9.233333333333333,126,5120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,1,1,3,9
216,Resident Evil 3: Nemesis,0,1,0.0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.75,8.8,54,84,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,9
217,Spyro: Year of the Dragon,0,1,0.0,3.71,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,91.0,8.9,15,80,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,3,9
218,FIFA Soccer 2005,1,1,0.0,4.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,79.25,7.725,100,53,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,9
219,Battlefield 4,1,1,1.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,81.25,6.2250000000000005,105,1796,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,4,2,2,3,9
220,MySims,1,1,0.0,5.340000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,68.33333333333333,7.033333333333334,65,30,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,3,9
221,Tony Hawk's Pro Skater 4,1,1,0.0,5.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,89.6,7.659999999999999,93,71,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,3,9
222,Midnight Club 3: DUB Edition,1,1,0.0,4.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80.66666666666667,8.133333333333335,128,91,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,1,3,9
225,Gran Turismo 6,1,1,0.0,3.54,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,81.0,8.0,81,158,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,1,3,9
226,Jak and Daxter: The Precursor Legacy,0,1,0.0,3.64,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,90.0,8.8,35,126,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,3,9
227,Pokemon Snap,0,1,0.0,3.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,77.0,7.7,15,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,9
228,FIFA Soccer 10,1,1,0.0,10.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,82.2,6.6800000000000015,163,87,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,4,3,3,3,9
229,Pro Evolution Soccer 2008,1,1,0.0,8.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,75.5,7.116666666666667,102,69,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,4,2,3,9
230,Resident Evil 4,0,1,1.0,6.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.33333333333333,8.549999999999999,192,1032,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4,4,3,3,9
231,Tom Clancy's The Division,1,0,0.0,7.439999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,79.66666666666667,6.633333333333333,136,1174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,1,3,3,9
232,The Simpsons: Road Rage,1,1,0.0,6.09,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,55.0,7.2,14,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,9
