Name,Platform,Genre,Global_Sales
Chrono Cross,PSN,Role-Playing,N/A
Chrono Trigger,VC,Role-Playing,N/A
Chrono Trigger,PS,Role-Playing,N/A
Chrono Trigger,PSN,Role-Playing,N/A
City of Heroes,PC,Role-Playing,N/A
City of Heroes: Going Rogue,PC,Role-Playing,N/A
ClaDun x2,PSN,Role-Playing,N/A
ClaDun: This is an RPG,PSN,Role-Playing,N/A
Clan of Champions,PC,Role-Playing,N/A
Clan of Champions,PS3,Role-Playing,N/A
Clan of Champions,X360,Role-Playing,N/A
Clans,PC,Role-Playing,N/A
Class of Heroes,PSN,Role-Playing,N/A
Code Age Commanders,PS2,Role-Playing,N/A
Command Master,GB,Role-Playing,N/A
Community Pom: Omoide o Dakishimete,PSN,Role-Playing,N/A
Community Pom: Omoide o Dakishimete,PS,Role-Playing,N/A
Conquer Online,PC,Role-Playing,N/A
Corum Online,PC,Role-Playing,N/A
Cosmic Fantasy 2,PCE,Role-Playing,N/A
Cosmic Fantasy 3: Bouken Shounen Rei,PCE,Role-Playing,N/A
Cosmic Fantasy 4: Ginga Shounen Densetsu (Gekitouhen),PCE,Role-Playing,N/A
Cosmic Fantasy 4: Ginga Shounen Densetsu (Totsunyuuhen),PCE,Role-Playing,N/A
Cosmic Fantasy Stories,SCD,Role-Playing,N/A
Cosmic Fantasy: Bouken Shounen Yuu,PCE,Role-Playing,N/A
Costume Quest,PSN,Role-Playing,N/A
Costume Quest,PC,Role-Playing,N/A
Costume Quest,XBL,Role-Playing,N/A
Costume Quest 2,Linux,Role-Playing,N/A
Costume Quest 2,OSX,Role-Playing,N/A
Costume Quest 2,WiiU,Role-Playing,N/A
Costume Quest 2,PS3,Role-Playing,N/A
Costume Quest 2,X360,Role-Playing,N/A
Costume Quest 2,PS4,Role-Playing,N/A
Costume Quest 2,XOne,Role-Playing,N/A
Costume Quest: Grubbins on Ice,PSN,Role-Playing,N/A
Costume Quest: Grubbins on Ice,XBL,Role-Playing,N/A
Crescendo Symphony: Kagami no Kishi,XBL,Role-Playing,N/A
Crime Crackers 2,PS,Role-Playing,N/A
Crimson Alliance,XBL,Role-Playing,N/A
Crimson Gem Saga,PSN,Role-Playing,N/A
Crimson Shroud,3DS,Role-Playing,N/A
Crisis Nuclear Holocaust,XBL,Role-Playing,N/A
Croket! 2,GBA,Role-Playing,N/A
Croket! DS: Tenkuu no Yuusha tachi,DS,Role-Playing,N/A
Cronous: The Shadow of Conspiracy,PC,Role-Playing,N/A
Cross Horizon,And,Role-Playing,N/A
Cross Reverie,PS4,Role-Playing,N/A
Cross Reverie,PSV,Role-Playing,N/A
Cross Reverie,XOne,Role-Playing,N/A
Cross Reverie,WiiU,Role-Playing,N/A
Cross Reverie,PC,Role-Playing,N/A
Cross Reverie,OSX,Role-Playing,N/A
Cross Reverie,Linux,Role-Playing,N/A
Crowntakers,OSX,Role-Playing,N/A
Crowntakers,And,Role-Playing,N/A
Crowntakers,PC,Role-Playing,N/A
Crusader of Centy,GEN,Role-Playing,N/A
Crusaders of Might and Magic,PC,Role-Playing,N/A
Crusaders of Solaria,PC,Role-Playing,N/A
Crypts of Chaos,2600,Role-Playing,N/A
Crystal Beans: From Dungeon Explorer,SNES,Role-Playing,N/A
Crystal Monsters,DSiW,Role-Playing,N/A
Crystal Saga,PC,Role-Playing,N/A
Crystal Warriors,GG,Role-Playing,N/A
Crystalis,GB,Role-Playing,N/A
Crystalis,NES,Role-Playing,N/A
Crystareino,And,Role-Playing,N/A
Cthulhu Saves the World,XBL,Role-Playing,N/A
Cthulhu Saves the World,PC,Role-Playing,N/A
Cube World,PC,Role-Playing,N/A
Custom Robo,iQue,Role-Playing,N/A
Cyber Doll,SAT,Role-Playing,N/A
Cyber Drive Zoids: Hatakedamono no Senshi Hugh,GBA,Role-Playing,N/A
Cyber Knight,PCE,Role-Playing,N/A
Cyber Knight,SNES,Role-Playing,N/A
Cyber Knight II: Chikyuu Teikoku no Yabou,SNES,Role-Playing,N/A
Cyberdimension Neptunia: 4 Goddesses Online,PC,Role-Playing,N/A
D+Vine [Luv],DC,Role-Playing,N/A
Dai Fushinden,SCD,Role-Playing,N/A
Daibouken Deluxe: Harukanaru Umi,PS,Role-Playing,N/A
Daikoukai Jidai Online: El Oriente,PC,Role-Playing,N/A
Daikoukai Jidai Online: El Oriente,PS3,Role-Playing,N/A
Daikoukai Jidai Online: Tierra Americana,PS3,Role-Playing,N/A
Daikoukai Jidai Online: Tierra Americana,PC,Role-Playing,N/A
Dalk,PC,Role-Playing,N/A
Dangerous High School Girls in Trouble,PC,Role-Playing,N/A
Dark Age of Camelot,PC,Role-Playing,N/A
Dark Age of Camelot: 5th Anniversary,PC,Role-Playing,N/A
Dark Age of Camelot: Catacombs,PC,Role-Playing,N/A
Dark Age of Camelot: Darkness Rising,PC,Role-Playing,N/A
Dark Age of Camelot: Gold Edition,PC,Role-Playing,N/A
Dark Age of Camelot: Labyrinth of the Minotaur,PC,Role-Playing,N/A
Dark Age of Camelot: Platinum Edition,PC,Role-Playing,N/A
Dark Age of Camelot: Shrouded Isles,PC,Role-Playing,N/A
Dark Age of Camelot: Trials of Atlantis,PC,Role-Playing,N/A
Dark Cloud 2,PS4,Role-Playing,N/A
Dark Delve,XBL,Role-Playing,N/A
Dark Eyes: BattleGate,WS,Role-Playing,N/A
Dark Law: Meaning of Death,SNES,Role-Playing,N/A
Dark Savior,SAT,Role-Playing,N/A
Dark Spyre,PC,Role-Playing,N/A
Dark Sun Online: Crimson Sands,PC,Role-Playing,N/A
Dark Sun: Shattered Lands,PC,Role-Playing,N/A
Darkest Dungeon,PSV,Role-Playing,N/A
Darkest Dungeon,PC,Role-Playing,N/A
Darkest Dungeon,OSX,Role-Playing,N/A
Darkest Dungeon,Linux,Role-Playing,N/A
Data Hacker: Initiation,PC,Role-Playing,N/A
Data Hacker: Reboot,PC,Role-Playing,N/A
Dawnspire: Prelude,PC,Role-Playing,N/A
Day Watch,PC,Role-Playing,N/A
Dead State: Reanimated,PC,Role-Playing,N/A
Deadly Towers,NES,Role-Playing,N/A
Death Bringer: Himerareta Monshou,SCD,Role-Playing,N/A
Death Bringer: The Knight of Darkness,PCE,Role-Playing,N/A
Death Knights of Krynn,PC,Role-Playing,N/A
Death Under the Labyrinth,PSV,Role-Playing,N/A
DeathKeep,3DO,Role-Playing,N/A
DeathKeep,PC,Role-Playing,N/A
DeathSpank,PC,Role-Playing,N/A
DeathSpank,PSN,Role-Playing,N/A
DeathSpank,XBL,Role-Playing,N/A
DeathSpank: Thongs of Virtue,PSN,Role-Playing,N/A
DeathSpank: Thongs of Virtue,PC,Role-Playing,N/A
DeathSpank: Thongs of Virtue,XBL,Role-Playing,N/A
Deep Dungeon (FDS),NES,Role-Playing,N/A
Defenders of Oasis,GG,Role-Playing,N/A
Deltora Quest: 7-tsu no Houseki,DS,Role-Playing,N/A
Demise: Rise of the Ku'Tan,PC,Role-Playing,N/A
Demon Hunter,GBA,Role-Playing,N/A
Demon's Winter,PC,Role-Playing,N/A
Depths of Peril,PC,Role-Playing,N/A
Descent to Undermountain,PC,Role-Playing,N/A
deSPIRIA,DC,Role-Playing,N/A
Destiny of an Emperor,NES,Role-Playing,N/A
Deus Ex: Game of the Year Edition,PC,Role-Playing,N/A
Dex,Linux,Role-Playing,N/A
Dex,Ouya,Role-Playing,N/A
Dex,OSX,Role-Playing,N/A
Diario: Rebirth Moon Legend,X360,Role-Playing,N/A
Diario: Rebirth Moon Legend,XBL,Role-Playing,N/A
Dicing Knight Period,WS,Role-Playing,N/A
Digimon Adventure 02 Zero Two: D1 Tamers,WS,Role-Playing,N/A
Digimon Adventure 02 Zero Two: Tag Tamers,WS,Role-Playing,N/A
Digimon Adventure: Cathode Tamer,WS,Role-Playing,N/A
Digimon Anode/Cathode Tamer: Veedramon Version,WS,Role-Playing,N/A
Digimon Story: Cyber Sleuth,PSV,Role-Playing,N/A
Digimon Tamers: Brave Tamers,WS,Role-Playing,N/A
Digimon Tamers: Digimon Medley,WS,Role-Playing,N/A
Digimon Tamers: Pocket Culumon,PS,Role-Playing,N/A
Digimon World 3,PS,Role-Playing,N/A
Digital Devil Story: Megami Tensei,NES,Role-Playing,N/A
Digital Devil Story: Megami Tensei II,NES,Role-Playing,N/A
Digital Monsters Ver. S: Digimon Tamers,SAT,Role-Playing,N/A
Digital Monsters: D Project,WS,Role-Playing,N/A
Dimensity,PC,Role-Playing,N/A
Dink Smallwood,PC,Role-Playing,N/A
Disgaea 2: Dark Hero Days,PSN,Role-Playing,N/A
Disgaea: Afternoon of Darkness,PSN,Role-Playing,N/A
Disney Princess: Royal Adventure,GBA,Role-Playing,N/A
Divinity II: Flames of Vengeance,X360,Role-Playing,N/A
Divinity II: The Dragon Knight Saga,PC,Role-Playing,N/A
DoDonPachi,PSN,Role-Playing,N/A
Dokapon 3-2-1: Arashi o Yobu Yuujou,SNES,Role-Playing,N/A
Dokapon DX: Wataru Sekai wa Oni Darake,PS2,Role-Playing,N/A
Dokapon DX: Wataru Sekai wa Oni Darake,GC,Role-Playing,N/A
Dokapon Gaiden: Honoo no Audition,SNES,Role-Playing,N/A
Dokapon the World,PS2,Role-Playing,N/A
Dokapon?! Millennium Quest,GB,Role-Playing,N/A
Doki Doki Poyatachio!!,PS,Role-Playing,N/A
Domo-Kun no Fushigi Terebi,GBA,Role-Playing,N/A
Don't be nervous talking to Girls,XBL,Role-Playing,N/A
Doom & Destiny,XBL,Role-Playing,N/A
Doomdark's Revenge,ACPC,Role-Playing,N/A
Doraemon 3: Makai no Dungeon,PS,Role-Playing,N/A
Doraemon: Giga Zombie no Gyakushuu,NES,Role-Playing,N/A
Doraemon: Kimito Pet no Monogatari,GB,Role-Playing,N/A
Doraemon: Midori no Wakusei Doki Doki Daikyuushuutsu!,GBA,Role-Playing,N/A
Double Dungeons,PCE,Role-Playing,N/A
Double Dungeons,PSN,Role-Playing,N/A
Double Dungeons,VC,Role-Playing,N/A
Doukyuusei 2,PCFX,Role-Playing,N/A
Down the World: Mervil's Ambition,SNES,Role-Playing,N/A
Dragon Age II,PSN,Role-Playing,N/A
Dragon Age II ( BioWare Signature Edition ),X360,Role-Playing,N/A
Dragon Age II ( BioWare Signature Edition ),PS3,Role-Playing,N/A
Dragon Age II: Legacy,PSN,Role-Playing,N/A
Dragon Age II: Legacy,XBL,Role-Playing,N/A
Dragon Age II: Legacy,PC,Role-Playing,N/A
Dragon Age II: Mark of the Assassin,XBL,Role-Playing,N/A
Dragon Age II: Mark of the Assassin,PS3,Role-Playing,N/A
Dragon Age II: Mark of the Assassin,PC,Role-Playing,N/A
Dragon Age II: The Black Emporium,XBL,Role-Playing,N/A
Dragon Age II: The Black Emporium,PSN,Role-Playing,N/A
Dragon Age II: The Black Emporium,PC,Role-Playing,N/A
Dragon Age II: The Exiled Prince,PC,Role-Playing,N/A
Dragon Age II: The Exiled Prince,XBL,Role-Playing,N/A
Dragon Age II: The Exiled Prince,PSN,Role-Playing,N/A
Dragon Age Origins: Awakening,XBL,Role-Playing,N/A
Dragon Age Origins: Awakening,PSN,Role-Playing,N/A
Dragon Age Origins: Darkspawn Chronicles,PSN,Role-Playing,N/A
Dragon Age Origins: Darkspawn Chronicles,PC,Role-Playing,N/A
Dragon Age Origins: Darkspawn Chronicles,XBL,Role-Playing,N/A
Dragon Age Origins: Golems of Amgarrak,XBL,Role-Playing,N/A
Dragon Age Origins: Golems of Amgarrak,PSN,Role-Playing,N/A
Dragon Age Origins: Golems of Amgarrak,PC,Role-Playing,N/A
Dragon Age Origins: Leliana's Song,XBL,Role-Playing,N/A
Dragon Age Origins: Leliana's Song,PSN,Role-Playing,N/A
Dragon Age Origins: Leliana's Song,PC,Role-Playing,N/A
Dragon Age Origins: Return to Ostagar,PSN,Role-Playing,N/A
Dragon Age Origins: Return to Ostagar,XBL,Role-Playing,N/A
Dragon Age Origins: Return to Ostagar,PC,Role-Playing,N/A
Dragon Age Origins: The Stone Prisoner,XBL,Role-Playing,N/A
Dragon Age Origins: The Stone Prisoner,PSN,Role-Playing,N/A
Dragon Age Origins: The Stone Prisoner,PC,Role-Playing,N/A
Dragon Age Origins: Warden's Keep,PC,Role-Playing,N/A
Dragon Age Origins: Warden's Keep,PSN,Role-Playing,N/A
Dragon Age Origins: Warden's Keep,XBL,Role-Playing,N/A
Dragon Age Origins: Witch Hunt,XBL,Role-Playing,N/A
Dragon Age Origins: Witch Hunt,PSN,Role-Playing,N/A
Dragon Age Origins: Witch Hunt,PC,Role-Playing,N/A
Dragon Age: Origins,PSN,Role-Playing,N/A
Dragon Age: Origins - Ultimate Edition,X360,Role-Playing,N/A
Dragon Age: Origins - Ultimate Edition,PS3,Role-Playing,N/A
Dragon Ball,WS,Role-Playing,N/A
Dragon Ball 3: Gokuuden,NES,Role-Playing,N/A
Dragon Ball Online,PC,Role-Playing,N/A
Dragon Ball Z Gaiden: Saiyajin Zetsumetsu Keikaku,NES,Role-Playing,N/A
Dragon Ball Z II: Gekigami Freeza!!,NES,Role-Playing,N/A
Dragon Ball Z III: Ressen Jinzou Ningen,NES,Role-Playing,N/A
Dragon Ball Z Super Gokuden: Totsugeki-Hen,SNES,Role-Playing,N/A
Dragon Ball Z: Goku Gekitouden,GB,Role-Playing,N/A
Dragon Ball Z: Goku Hishouden,GB,Role-Playing,N/A
Dragon Ball Z: Kyoushuu! Saiyajin,NES,Role-Playing,N/A
Dragon Ball Z: Legendary Super Warriors,GB,Role-Playing,N/A
Dragon Buster II: Yami no Fuuin,NES,Role-Playing,N/A
Dragon Crystal,MS,Role-Playing,N/A
Dragon Crystal,GG,Role-Playing,N/A
Dragon Drive: Tactics Break,PS,Role-Playing,N/A
Dragon Drive: World D Break,GBA,Role-Playing,N/A
Dragon Fighting Mission RPG,And,Role-Playing,N/A
Dragon Knight & Graffiti,PCE,Role-Playing,N/A
Dragon Knight 4,PS,Role-Playing,N/A
Dragon Knight 4,PC,Role-Playing,N/A
Dragon Knight 4,PCFX,Role-Playing,N/A
Dragon Knight II,PCE,Role-Playing,N/A
Dragon Knight III,PCE,Role-Playing,N/A
Dragon Lore,3DO,Role-Playing,N/A
Dragon Lore II: The Heart of the Dragon Man,PC,Role-Playing,N/A
Dragon Master Silk,SAT,Role-Playing,N/A
Dragon Nest,PC,Role-Playing,N/A
Dragon Quest Characters: Torneko no Daibouken 2 Advance,GBA,Role-Playing,N/A
Dragon Quest Characters: Torneko no Daibouken 3 Advance,GBA,Role-Playing,N/A
Dragon Quest X,And,Role-Playing,N/A
Dragon Quest XI: Echoes of an Elusive Age S - Definitive Edition,NS,Role-Playing,N/A
Dragon Realms,PC,Role-Playing,N/A
Dragon Saga,PC,Role-Playing,N/A
Dragon Saga New Origins: Into the Darkness,PC,Role-Playing,N/A
Dragon Scroll: Yomigaerishi Maryuu,NES,Role-Playing,N/A
Dragon Slayer Gaiden,GB,Role-Playing,N/A
Dragon Slayer I,GB,Role-Playing,N/A
Dragon Slayer: Eiyuu Densetsu,VC,Role-Playing,N/A
Dragon Slayer: Eiyuu Densetsu II,VC,Role-Playing,N/A
Dragon Slayer: Eiyuu Densetsu II,PCE,Role-Playing,N/A
Dragon Slayer: Eiyuu Densetsu II,SNES,Role-Playing,N/A
Dragon Slayer: Eiyuu Densetsu II,GEN,Role-Playing,N/A
Dragon Slayer: The Legend of Heroes,VC,Role-Playing,N/A
Dragon Slayer: The Legend of Heroes,PCE,Role-Playing,N/A
Dragon View,SNES,Role-Playing,N/A
Dragon Wars,PC,Role-Playing,N/A
Dragon's Dogma Online,PC,Role-Playing,N/A
Dragon's Dogma Quest,PSV,Role-Playing,N/A
Dragoneer's Aria,PSN,Role-Playing,N/A
Dragonstomper,2600,Role-Playing,N/A
Drakensang: Phileasson's Secret,PC,Role-Playing,N/A
Drakensang: The River of Time,PC,Role-Playing,N/A
Drakkhen,SNES,Role-Playing,N/A
Drakkhen,PC,Role-Playing,N/A
Dream Master,NES,Role-Playing,N/A
Dreams of Witchtown,XBL,Role-Playing,N/A
Druaga no Tou: The Recovery of Babylim,PC,Role-Playing,N/A
Dual Orb,SNES,Role-Playing,N/A
Dual Orb II,SNES,Role-Playing,N/A
Duel Savior,PC,Role-Playing,N/A
Duel Savior Destiny,PS2,Role-Playing,N/A
Duel Savior Justice,PC,Role-Playing,N/A
Dungeon Adventure,XBL,Role-Playing,N/A
Dungeon Campaign,PC,Role-Playing,N/A
Dungeon Defenders,PSN,Role-Playing,N/A
Dungeon Defenders,PSV,Role-Playing,N/A
Dungeon Defenders,XBL,Role-Playing,N/A
Dungeon Explorer,PCE,Role-Playing,N/A
Dungeon Explorer,PSP,Role-Playing,N/A
Dungeon Explorer,PSN,Role-Playing,N/A
Dungeon Explorer,VC,Role-Playing,N/A
Dungeon Explorer,SCD,Role-Playing,N/A
Dungeon Explorer II,VC,Role-Playing,N/A
Dungeon Explorer II,PCE,Role-Playing,N/A
Dungeon Explorer II,PSN,Role-Playing,N/A
Dungeon Explorer: Warriors of Ancient Arts,PSN,Role-Playing,N/A
Dungeon Hack,PC,Role-Playing,N/A
Dungeon Hunter: Alliance,PSN,Role-Playing,N/A
Dungeon Hunter: Alliance,PSV,Role-Playing,N/A
Dungeon KiD,NES,Role-Playing,N/A
Dungeon Lords,PC,Role-Playing,N/A
Dungeon Magic: Swords of the Elements,NES,Role-Playing,N/A
Dungeon Maker: Hunting Ground,PSN,Role-Playing,N/A
Dungeon Master,PC,Role-Playing,N/A
Dungeon Master,SNES,Role-Playing,N/A
Dungeon Master II: The Legend of Skullkeep,PC,Role-Playing,N/A
Dungeon Master II: The Legend of Skullkeep,SCD,Role-Playing,N/A
Dungeon of Windaria,DS,Role-Playing,N/A
Dungeon Party,PC,Role-Playing,N/A
Dungeon Runners,PC,Role-Playing,N/A
Dungeon Savior,GB,Role-Playing,N/A
Dungeon Siege II: Deluxe Edition,PC,Role-Playing,N/A
Dungeon Siege III: Treasures of the Sun,X360,Role-Playing,N/A
Dungeon Siege III: Treasures of the Sun,PS3,Role-Playing,N/A
Dungeon Siege III: Treasures of the Sun,PC,Role-Playing,N/A
Dungeon Tales,XBL,Role-Playing,N/A
Dungeons & Dragons: Order of the Griffon,PCE,Role-Playing,N/A
Dungeons & Dragons: Warriors of the Eternal Sun,GEN,Role-Playing,N/A
Dungeons & Dragons Online: Forsaken Lands,PC,Role-Playing,N/A
Dungeons & Dragons: Daggerdale,XBL,Role-Playing,N/A
Dungeons & Dragons: Daggerdale,PSN,Role-Playing,N/A
Dungeons of Dredmor,PC,Role-Playing,N/A
Dusk of the Gods,PC,Role-Playing,N/A
E.Y.E.: Divine Cybermancy,PC,Role-Playing,N/A
E.Y.E: Divine Cybermancy,PC,Role-Playing,N/A
Ecolis: Aoi Umi to Ugoku Shima,DS,Role-Playing,N/A
Ecsaform,PS,Role-Playing,N/A
Eien no Aseria: The Spirit of Eternity Sword,PS2,Role-Playing,N/A
Eien no Aseria: The Spirit of Eternity Sword Expansion,PC,Role-Playing,N/A
Eien no Filena,SNES,Role-Playing,N/A
Eithea,PS,Role-Playing,N/A
Eiyuu Densetsu: Sora no Kiseki FC,PC,Role-Playing,N/A
Eiyuu Densetsu: Sora no Kiseki Set,PC,Role-Playing,N/A
Eiyuu Densetsu: Sora no Kiseki the 3rd,PC,Role-Playing,N/A
Eiyuu Densetsu: Zero no Kiseki,PSN,Role-Playing,N/A
Eiyuu Densetsu: Zero no Kiseki,PC,Role-Playing,N/A
Eiyuu Senki: The World Conquest,PS3,Role-Playing,N/A
Eiyuu Senki: The World Conquest,PC,Role-Playing,N/A
Eiyuu Senki: The World Conquest,PSV,Role-Playing,N/A
El Dorado Gate Volume 1,DC,Role-Playing,N/A
El Dorado Gate Volume 2,DC,Role-Playing,N/A
El Dorado Gate Volume 3,DC,Role-Playing,N/A
El Dorado Gate Volume 4,DC,Role-Playing,N/A
El Dorado Gate Volume 5,DC,Role-Playing,N/A
El Dorado Gate Volume 6,DC,Role-Playing,N/A
El Dorado Gate Volume 7,DC,Role-Playing,N/A
Elemental Gimmick Gear,DC,Role-Playing,N/A
Elfaria,SNES,Role-Playing,N/A
Elfaria II,SNES,Role-Playing,N/A
Elie no Atelier GB,GB,Role-Playing,N/A
Elie no Atelier: Salburg no Renkinjutsushi 2,PS,Role-Playing,N/A
Elminage Gothic: Ulm Zakir to Yami no Gishiki,PC,Role-Playing,N/A
Elminage: Yami no Fujo to Kamigami no Yubiwa,PS2,Role-Playing,N/A
Elysian Shadows,Linux,Role-Playing,N/A
Elysian Shadows,Ouya,Role-Playing,N/A
Elysian Shadows,And,Role-Playing,N/A
Elysian Shadows,DC,Role-Playing,N/A
Elysian Shadows,PC,Role-Playing,N/A
Elysian Shadows,OSX,Role-Playing,N/A
Emerald Dragon,SNES,Role-Playing,N/A
Emerald Dragon,PCE,Role-Playing,N/A
Endless Ages,PC,Role-Playing,N/A
Endnesia,PS2,Role-Playing,N/A
Energy,PCE,Role-Playing,N/A
Epic Battle Fantasy 4,PC,Role-Playing,N/A
Epic Dungeon,XBL,Role-Playing,N/A
Epiphany in Spaaace!,XBL,Role-Playing,N/A
Equinox,SNES,Role-Playing,N/A
Eragon,GBA,Role-Playing,N/A
Escape From Paradise City,PC,Role-Playing,N/A
Eschalon: Book I,PC,Role-Playing,N/A
Eschalon: Book II,PC,Role-Playing,N/A
Esper Dream 2: Aratanaru Tatakai,NES,Role-Playing,N/A
Eternal Chronicle,DS,Role-Playing,N/A
Eternal Eden,PC,Role-Playing,N/A
Eternal Eden,3DS,Role-Playing,N/A
Eternal Legend: Eien no Densetsu,GG,Role-Playing,N/A
Eternal Quest,PS2,Role-Playing,N/A
Ether Saga Online,PC,Role-Playing,N/A
EVE Online: Apocrypha,PC,Role-Playing,N/A
EVE Online: Dominion,PC,Role-Playing,N/A
EVE Online: Empyrean Age,PC,Role-Playing,N/A
EVE Online: Exodus,PC,Role-Playing,N/A
EVE Online: Quantum Rise,PC,Role-Playing,N/A
EVE Online: Revelations,PC,Role-Playing,N/A
EVE Online: Revelations II,PC,Role-Playing,N/A
EVE Online: Trinity,PC,Role-Playing,N/A
EverQuest,PC,Role-Playing,N/A
EverQuest II,PC,Role-Playing,N/A
EverQuest II: Desert of Flames,PC,Role-Playing,N/A
EverQuest II: Echoes of Faydwer,PC,Role-Playing,N/A
EverQuest II: Kingdom of Sky,PC,Role-Playing,N/A
EverQuest II: Rise of Kunark,PC,Role-Playing,N/A
EverQuest II: Sentinel's Fate,PC,Role-Playing,N/A
EverQuest II: The Shadow Odyssey,PC,Role-Playing,N/A
EverQuest Underfoot,PC,Role-Playing,N/A
EverQuest: Gates of Discord,PC,Role-Playing,N/A
EverQuest: House of Thule,PC,Role-Playing,N/A
EverQuest: The Buried Sea,PC,Role-Playing,N/A
Everquest: Veil of Alaris,PC,Role-Playing,N/A
Evil Islands: Curse of the Lost Soul,PC,Role-Playing,N/A
Evil Islands: Lost in Astral,PC,Role-Playing,N/A
Evoland 2,OSX,Role-Playing,N/A
Evoland 2,PC,Role-Playing,N/A
Evolution 2: Far Off Promise,DC,Role-Playing,N/A
Evolution: The World of Sacred Device,DC,Role-Playing,N/A
Exile,GEN,Role-Playing,N/A
Exile,PCE,Role-Playing,N/A
Exile II: Crystal Souls,PC,Role-Playing,N/A
Exodus Guilty Neos,DC,Role-Playing,N/A
Exodyssey,PS3,Role-Playing,N/A
Eye of the Beholder,Lynx,Role-Playing,N/A
Eye of the Beholder,PC,Role-Playing,N/A
Eye of the Beholder II: The Legend of Darkmoon,PC,Role-Playing,N/A
Eye of the Beholder III: Assault on Myth Drannor,PC,Role-Playing,N/A
Eyeshield 21: AmeFoot Yarouze! Ya! Ha!,PS2,Role-Playing,N/A
Fable II,XBL,Role-Playing,N/A
Fable II: Knothole Island,XBL,Role-Playing,N/A
Fable II: See the Future,XBL,Role-Playing,N/A
Fable III,XBL,Role-Playing,N/A
Fable III: Traitor's Keep Quest Pack,XBL,Role-Playing,N/A
Fable III: Understone Quest Pack,XBL,Role-Playing,N/A
Fable Legends,XOne,Role-Playing,N/A
Fable: The Lost Chapters,XB,Role-Playing,N/A
Faery: Legends of Avalon,PC,Role-Playing,N/A
Faery: Legends of Avalon,PSN,Role-Playing,N/A
Faery: Legends of Avalon,XBL,Role-Playing,N/A
Fairy Fencer F,PC,Role-Playing,N/A
Fallen Earth: Blood Sports,PC,Role-Playing,N/A
Fallen Kingdoms,GIZ,Role-Playing,N/A
Fallen Legion,PS4,Role-Playing,N/A
Fallen Legion: Flames of Rebellion,PSV,Role-Playing,N/A
Falling Skies: The Game,PC,Role-Playing,N/A
Falling Skies: The Game,PS4,Role-Playing,N/A
Falling Skies: The Game,PS3,Role-Playing,N/A
Falling Skies: The Game,WiiU,Role-Playing,N/A
Falling Stars,PC,Role-Playing,N/A
Falling Stars,PS2,Role-Playing,N/A
Fallout,PC,Role-Playing,N/A
Fallout 3,XBL,Role-Playing,N/A
Fallout 3: Broken Steel,XBL,Role-Playing,N/A
Fallout 3: Broken Steel,PC,Role-Playing,N/A
Fallout 3: Broken Steel,PSN,Role-Playing,N/A
Fallout 3: Game of the Year Edition,X360,Role-Playing,N/A
Fallout 3: Game of the Year Edition,PS3,Role-Playing,N/A
Fallout 3: Mothership Zeta,XBL,Role-Playing,N/A
Fallout 3: Mothership Zeta,PSN,Role-Playing,N/A
Fallout 3: Mothership Zeta,PC,Role-Playing,N/A
Fallout 3: Operation Anchorage,PSN,Role-Playing,N/A
Fallout 3: Operation Anchorage,XBL,Role-Playing,N/A
Fallout 3: Operation Anchorage,PC,Role-Playing,N/A
Fallout 3: Point Lookout,XBL,Role-Playing,N/A
Fallout 3: Point Lookout,PSN,Role-Playing,N/A
Fallout 3: Point Lookout,PC,Role-Playing,N/A
Fallout 3: The Pitt,XBL,Role-Playing,N/A
Fallout 3: The Pitt,PC,Role-Playing,N/A
Fallout 3: The Pitt,PSN,Role-Playing,N/A
Fallout: New Vegas - Dead Money,XBL,Role-Playing,N/A
Fallout: New Vegas - Dead Money,PC,Role-Playing,N/A
Fallout: New Vegas - Dead Money,PSN,Role-Playing,N/A
Fallout: New Vegas - Honest Hearts,XBL,Role-Playing,N/A
Fallout: New Vegas - Honest Hearts,PSN,Role-Playing,N/A
Fallout: New Vegas - Honest Hearts,PC,Role-Playing,N/A
Fallout: New Vegas - Lonesome Road,XBL,Role-Playing,N/A
Fallout: New Vegas - Lonesome Road,PSN,Role-Playing,N/A
Fallout: New Vegas - Lonesome Road,PC,Role-Playing,N/A
Fallout: New Vegas - Old World Blues,PC,Role-Playing,N/A
Fallout: New Vegas - Old World Blues,XBL,Role-Playing,N/A
Fallout: New Vegas - Old World Blues,PSN,Role-Playing,N/A
Far East of Eden II: Manji Maru,PSN,Role-Playing,N/A
Far East of Eden II: Manji Maru,PCE,Role-Playing,N/A
Faria: A World of Mystery & Danger!,NES,Role-Playing,N/A
Farland Saga: Toki no Douhyou,SAT,Role-Playing,N/A
Farland Saga: Toki no Douhyou,PC,Role-Playing,N/A
Farland Saga: Toki no Michishirube,PSN,Role-Playing,N/A
Farland Saga: Toki no Michishirube,PS,Role-Playing,N/A
Farland Story FX,PCFX,Role-Playing,N/A
Fatal Labyrinth,PC,Role-Playing,N/A
Fatal Labyrinth,GEN,Role-Playing,N/A
Fate,PC,Role-Playing,N/A
Fate/Extra,PSN,Role-Playing,N/A
Fate: The Traitor Soul,PC,Role-Playing,N/A
Fate: Undiscovered Realms,PC,Role-Playing,N/A
Faxanadu,NES,Role-Playing,N/A
Faxanadu,VC,Role-Playing,N/A
Fiesta Online,PC,Role-Playing,N/A
Fighting Fantasy: Talisman of Death,PSN,Role-Playing,N/A
Final Fantasy,VC,Role-Playing,N/A
