Name,Franchise,Rating igdb,Rating count igdb,Follows igdb,Name normalizes
Chameleon: To Dye For!,,,,,CHAMELEON: TO DYE FOR!
,,,,,BOMBERMAN (JP SALES)
Best of Tests DS,,,,,BEST OF TESTS
,,,,,UMIHARA KAWASE JUN: SECOND EDITION KANZENBAN
Jewel Quest II,,,,,JEWEL QUEST II
Smiley World: Island Challenge,,,,,SMILEY WORLD: ISLAND CHALLENGE
Dark Parables: The Exiled Prince,Dark Parables,,,,DARK PARABLES: THE EXILED PRINCE
Groovin' Blocks,,,,,GROOVIN' BLOCKS
Double Sequence: The Q-Virus Invasion,,,,,DOUBLE SEQUENCE: THE Q-VIRUS INVASION
Tringo,,,,,TRINGO
The Humans: Meet the Ancestors,,,,,THE HUMANS: MEET THE ANCESTORS!
Monster Bomber,,,,,MONSTER BOMBER
Th!nk Logic Trainer,,,,,TH!NK LOGIC TRAINER
Legends of Oz: Dorothy's Return,,,,,LEGENDS OF OZ: DOROTHY'S RETURN
Balloon Pop 2,,,,,BALLOON POP 2
,,,,,THE TREASURES OF MYSTERY ISLAND 3 PACK - SAVE MYSTERY ISLAND!
Crossroad Crisis,,,,,CROSSROAD CRISIS
Bookworm Deluxe,,,,,BOOKWORM DELUXE
,,,,,XI COLISEUM
12 Sai: Torokeru Puzzle Futari no Harmony,,,,,12-SAI. TOROKERU PUZZLE FUTARI NO HARMONY
Now I Know My ABCs 2,,,,,KNOW HOW 2
Bust-A-Move 3000,,65.0,1.0,,BUST-A-MOVE 3000
Mega Brain Boost,,,,,MEGA BRAIN BOOST
I.Q Mania,,,,,I.Q. MANIA
Jewel Quest 5: The Sleepless Star,,,,,JEWEL QUEST V: THE SLEEPLESS STAR
,,,,,ANGELS AND DESPAIR: 5 GAME PACK
Onore no Shinzuru Michi wo Yuke,,,,,ONORE NO SHINZURU MICHI WO YUKE
Zuma's Revenge!,,72.64568013364129,21.0,11.0,ZUMA'S REVENGE!
Lemmings Revolution,,80.6305976465717,5.0,2.0,LEMMINGS REVOLUTION
Bermuda Triangle: Saving the Coral,,,,,BERMUDA TRIANGLE: SAVING THE CORAL
Rain Drops,,,,,RAIN DROPS
Capcom Puzzle World,,,,,CAPCOM PUZZLE WORLD
Secret Mysteries in London,,,,,SECRET MYSTERIES IN LONDON
Chainz Galaxy,,,,,CHAINZ GALAXY
Yosumin!,,70.0,0.0,,YOSUMIN. DS
Monster Frenzy,,,,,MONSTER FRENZY
Photo Phantasy,,,,,PHOTO PHANTASY
Tetris Ultimate,tetris,75.0464239711995,9.0,4.0,TETRIS ULTIMATE
,,,,,4 PLAY COLLECTION: TREASURE HUNTERS
Mean Girls,Mean Girls,,,,MEAN GIRLS
,,,,,NINTAMA RANTAROU: GAKUNEN TAIKOUSEN PUZZLE! NO DAN
th!nk Logic Trainer: Kids,,,,,TH!NK LOGIC TRAINER: KIDS
Animal Snap: Rescue Them 2 By 2,,,,,ANIMAL SNAP: RESCUE THEM 2 BY 2
Matchstick,,,,,MATCHSTICK
,,,,,GOTHIC FICTION: DARK SAGA
Dr. Sudoku,,,,,DR. SUDOKU
bit Generations: Dialhex,,,,,BIT GENERATIONS: DIALHEX
Mystic Gateways: The Celestial Quest Hidden Object,,,,,MYSTIC GATEWAYS: THE CELESTIAL QUEST
,,,,,TAKE A BREAK'S: PUZZLE BONANZA
theta,,60.0,0.0,,THETA
,,,,,NINTAMA RANTAROU: NINTAMA NO TAME NO NINJUTSU TRAINING
Rampage Puzzle Attack,,,,,RAMPAGE PUZZLE ATTACK
The World of Golden Eggs: Nori Nori Uta Dekichatte Kei,,,,,THE WORLD OF GOLDEN EGGS: NORI NORI UTA DEKICHATTE KEI
Roogoo,,60.0,0.0,,ROOGOO
,,,,,CRADLE DOUBLE PACK
Tetris: The Grand Master Ace,,,,,TETRIS: THE GRAND MASTER ACE
Egg Mania: Eggstreme Madness,,41.0,0.0,,EGG MANIA
The Sun Crossword Challenge,,,,,THE SUN CROSSWORD CHALLENGE
,,,,,MYSTERIOUS ADVENTURES IN THE CARIBBEAN
Boulder Dash EX,,,,,BOULDER DASH EX
Smash Frenzy 4,,,,,MAGIC BALL 4
Lara Gates: The Lost Talisman Hidden Object Game,,,,,LARA GATES: THE LOST TALISMAN
Mahjong Titan,,,,,THE MAHJONG
,,,,,JEWEL LINK: GALACTIC QUEST
Nightfall Mysteries: Asylum Conspiracy,,,,,NIGHTFALL MYSTERIES: ASYLUM CONSPIRACY
Buzz! Brain Bender,,,,,BUZZ! BRAIN BENDER
Doctor Fizzwizzles's Animal Rescue,,,,,DOCTOR FIZZWIZZLE'S ANIMAL RESCUE
Houdini's Castle,,,,,BLUEBEARD'S CASTLE
,,,,,BOOKWORM ADVENTURES DELUXE
Final Cut: Death on the Silver Screen,,,,,FINAL CUT: DEATH ON THE SILVER SCREEN
Toki Tori 2+,,79.7807911512543,9.0,,TOKI TORI 2+
,,,,,LUXOR: THE KING'S COLLECTION
,,,,,ARTIFACTS OF THE PAST ANCIENT MYSTERIES
Grim Legends: The Forsaken Bride,,60.8828365620991,8.0,3.0,GRIM LEGENDS: THE FORSAKEN BRIDE
,,,,,THE HIDDEN MYSTERY COLLECTIVES: MYSTIC DIARY 1 & 2
Mystery P.I. - The Lottery Ticket,,60.0,0.0,,MYSTERY P.I.: THE LOTTERY TICKET
Youda Farmer,,,,,YOUDA FARMER
Call of Atlantis,Atlantis,,,1.0,CALL OF ATLANTIS
,,,,,SEKAI FUSHIGI HAKKEN DS: DENSETSU NO HITOSHI-KUN NINGYOU O SAGASE
Slingo Quest,,,,,SLINGO QUEST
Mystic Legacy : The Great Ring,Karoshi,,,,MYSTIC LEGACY: THE GREAT RING
Knockout Party,,,,,KNOCKOUT PARTY
Real Crimes: Jack the Ripper,,,,,REAL CRIMES: JACK THE RIPPER
Simple DS Series Vol. 44: The Gal Mahjong,,,,,SIMPLE DS SERIES VOL. 44: THE GAL MAHJONG
Crazy Machines 2,,50.0,1.0,2.0,CRAZY MACHINES 2
Chronicles of Mystery: The Tree of Life,,,,,CHRONICLES OF MYSTERY: THE TREE OF LIFE
Jewel Quest: The Sapphire Dragon,,,,,JEWEL QUEST THE SAPPHIRE DRAGON
Mystery Masterpiece: The Moonstone,,,,,MYSTERY MASTERPIECE: THE MOONSTONE
The Great Unknown: Houdini's Castle,,,,,THE GREAT UNKNOWN: HOUDINI'S CASTLE
Sable Maze: Sullivan River,,,,,SABLE MAZE: SULLIVAN RIVER
,,,,,MINNA NO OEKAKI YASAN
,,,,,SPACE BUST-A-MOVE (JP SALES)
Kotoba no Puzzle: Mojipittan Wii Deluxe,,,,,KOTOBA NO PUZZLE: MOJIPITTAN WII DELUXE
I Spy Challenger!,,,,,I SPY CHALLENGER!
,,,,,ROYAL DETECTIVE 2: THE LORD OF STATUES
Brain Challenge Deluxe,,,,,BRAIN CHALLENGE DELUXE
Pic Pic,,,,,PIC PIC
The Magician's Handbook: Cursed Valley,,,,,THE MAGICIAN'S HANDBOOK: CURSED VALLEY
9 Clues 2: The Ward,,80.0,2.0,2.0,9 CLUES 2: THE WARD
Puzzle & Dragons: Super Mario Bros. Edition,Mario,,,,PUZZLE & DRAGONS: SUPER MARIO BROS. EDITION
QIX++,,,,,QIX++
Unsolved Mystery Club: Ancient Astronauts,,,,,UNSOLVED MYSTERY CLUB: ANCIENT ASTRONAUTS
,,,,,JIG-A-PIX: WONDERFUL WORLD
,,,,,MAHJONG MYSTERIES: ANCIENT EGYPT
Pang: Magical Michael,,71.0,0.0,,PANG: MAGICAL MICHAEL
Art of Murder: Hunt for the Puppeteer,,79.9127433099108,7.0,4.0,ART OF MURDER: HUNT FOR THE PUPPETEER
Amazing Adventures The Lost Tomb,,60.0,3.0,,AMAZING ADVENTURES: THE LOST TOMB
,,,,,HOLLYWOOD: THE DIRECTORS CUT
,,,,,1001 CROSSWORDS
,,,,,THE TIMES CROSSWORD CHALLENGE
,,,,,EGGHEADS
Hidden Photo,,,,,HIDDEN PHOTO
echoshift,,,,,ECHOSHIFT
Top Trumps: Dogs & Dinosaurs,,,,,TOP TRUMPS: DOGS & DINOSAURS
Tumblebugs 2,,,,,TUMBLEBUGS 2
,,,,,JEWEL LINK DOUBLE PACK: ATLANTIC QUEST / GALACTIC QUEST
,,,,,REVERIES: SEELENFANGER
,,,,,MARGOT'S BEPUZZLED!
Nightmares from the Deep: Davy Jones,,,,,NIGHTMARES FROM THE DEEP: DAVY JONES
Hidden Mysteries: Royal Family Secrets,,,,,HIDDEN MYSTERIES: ROYAL FAMILY SECRETS
Jewels Adventure,,47.918873,0.0,,JEWEL ADVENTURES
Nightfall Mysteries: Curse of the Opera,,,,,NIGHTFALL MYSTERIES: CURSE OF THE OPERA
,,,,,CASUAL CLASSICS
The Clockwork Man,,50.0,0.0,,THE CLOCKWORK MAN
Bliss Island,,,,,BLISS ISLAND
,,,,,JIG-A-PIX: LOVE IS...
,,,,,"MIND, BODY & SOUL: BLEND IT!"
Mario Kart Wii,Mario,,,,MARIO KART WII
Mario Kart DS,Mario Bros.,80.7571443854373,265.0,55.0,MARIO KART DS
Mario Kart 7,Mario Bros.,82.17200206618321,164.0,43.0,MARIO KART 7
Gran Turismo 3: A-Spec,Gran Turismo,85.2660834401089,75.0,29.0,GRAN TURISMO 3: A-SPEC
Mario Kart 8 Deluxe,The Legend of Zelda,84.4087644780153,311.0,91.0,MARIO KART 8 DELUXE
Gran Turismo 4,,85.80183979237549,103.0,35.0,GRAN TURISMO 4
Gran Turismo,Gran Turismo,82.77764629110268,183.0,58.0,GRAN TURISMO
Gran Turismo 5,Gran Turismo,84.17127332543551,108.0,32.0,GRAN TURISMO 5
Mario Kart 64,Mario Bros.,82.0814992366148,398.0,135.0,MARIO KART 64
Gran Turismo 2,Gran Turismo,80.80848198107111,134.0,35.0,GRAN TURISMO 2
Super Mario Kart,Mario Bros.,81.55029542498599,303.0,72.0,SUPER MARIO KART
Mario Kart 8,Mario Bros.,87.4247456167621,491.0,156.0,MARIO KART 8
Need for Speed: Underground,,84.02270354151821,550.0,194.0,NEED FOR SPEED UNDERGROUND
Mario Kart: Double Dash!!,Mario Bros.,82.8407126151315,238.0,74.0,MARIO KART: DOUBLE DASH!!
Need for Speed: Underground 2,,83.7815978935928,551.0,196.0,NEED FOR SPEED UNDERGROUND 2
Forza Motorsport 3,,78.9465045249607,52.0,24.0,FORZA MOTORSPORT 3
Mario Kart: Super Circuit,Mario Bros.,75.9729599564334,118.0,30.0,MARIO KART: SUPER CIRCUIT
Diddy Kong Racing,Donkey Kong,79.4122377940528,120.0,29.0,DIDDY KONG RACING
Crash Team Racing,Crash Bandicoot,84.4669481492034,306.0,85.0,CRASH TEAM RACING
The Simpsons: Hit & Run,Simpsons,74.98072103095569,173.0,52.0,THE SIMPSONS: HIT & RUN
Forza Motorsport 4,,83.3333964193684,53.0,26.0,FORZA MOTORSPORT 4
Need for Speed: Most Wanted,,84.9250464225964,632.0,256.0,NEED FOR SPEED: MOST WANTED
Gran Turismo 5 Prologue,Gran Turismo,64.4201272541415,15.0,3.0,GRAN TURISMO 5 PROLOGUE
Excitebike,Excite,72.1950590935152,106.0,19.0,EXCITEBIKE
Forza Motorsport 2,,75.3930907661588,42.0,13.0,FORZA MOTORSPORT 2
Forza Horizon 3,Forza,83.1218039267962,122.0,90.0,FORZA HORIZON 3
MotorStorm,,78.1544933336143,32.0,12.0,MOTORSTORM
Gran Turismo Sport,Gran Turismo,78.2621618208675,69.0,60.0,GRAN TURISMO SPORT
Midnight Club 3: DUB Edition,,60.2339690535636,33.0,17.0,MIDNIGHT CLUB 3: DUB EDITION
The Simpsons: Road Rage,Simpsons,61.70410901948949,41.0,9.0,THE SIMPSONS: ROAD RAGE
Gran Turismo 6,Gran Turismo,83.74371101420151,60.0,29.0,GRAN TURISMO 6
F-1 Race,,74.8564106226346,10.0,1.0,F-1 RACE
Gran Turismo,Gran Turismo,64.78706099531679,16.0,1.0,GRAN TURISMO (PSP)
Need for Speed III: Hot Pursuit,,78.9421070352108,171.0,55.0,NEED FOR SPEED III: HOT PURSUIT
Star Wars: Episode I - Racer,Star Wars,,,,STAR WARS EPISODE I RACER
Wave Race 64,Wave Race,73.7596364800546,43.0,15.0,WAVE RACE 64
Colin McRae Rally,Colin McRae,53.3502232565356,9.0,3.0,COLIN MCRAE RALLY
F-Zero,F-Zero,79.6248318743562,114.0,23.0,F-ZERO
Need for Speed: Hot Pursuit,,78.71011784158439,268.0,79.0,NEED FOR SPEED: HOT PURSUIT
Need for Speed: Most Wanted,,74.6334232419977,267.0,101.0,NEED FOR SPEED: MOST WANTED (2012)
Need for Speed,,63.5399757735167,133.0,60.0,NEED FOR SPEED (2015)
Burnout 3: Takedown,,83.0786147107489,132.0,47.0,BURNOUT 3: TAKEDOWN
Need for Speed: Shift,,73.8514656420885,142.0,42.0,NEED FOR SPEED: SHIFT
Midnight Club: Street Racing,,,,5.0,MIDNIGHT CLUB: STREET RACING
Crazy Taxi,,73.14664209402909,148.0,37.0,CRAZY TAXI
Midnight Club: Los Angeles,,75.4318265780219,36.0,14.0,MIDNIGHT CLUB: LOS ANGELES
Pure,,78.1236706862268,26.0,12.0,PURE
Twisted Metal 2,Twisted Metal,72.7851611871672,53.0,17.0,TWISTED METAL 2
Need for Speed: Carbon - Own the City,,77.572549037138,17.0,8.0,NEED FOR SPEED CARBON: OWN THE CITY
ATV Offroad Fury,,64.037895992016,5.0,,ATV OFFROAD FURY
Need for Speed: ProStreet,,67.65037133614581,157.0,44.0,NEED FOR SPEED: PROSTREET
Forza Motorsport 5,,75.432403984039,40.0,22.0,FORZA MOTORSPORT 5
Driveclub,,72.75197339388049,80.0,45.0,DRIVECLUB
Need for Speed: High Stakes,,72.9817582200707,63.0,11.0,NEED FOR SPEED: HIGH STAKES
,,,,,TOCA CHAMPIONSHIP RACING
Need For Speed: Payback,,61.1608380545833,119.0,138.0,NEED FOR SPEED: PAYBACK
ATV Offroad Fury 2,,,,,ATV OFFROAD FURY 2
Need for Speed Rivals,,67.6042064938265,158.0,60.0,NEED FOR SPEED RIVALS
Project Gotham Racing,,79.7396303833053,10.0,3.0,PROJECT GOTHAM RACING
Need for Speed: Hot Pursuit 2,,74.29072250371169,185.0,52.0,NEED FOR SPEED: HOT PURSUIT 2
Need for Speed: Most Wanted 5-1-0,Need for Speed,,,,NEED FOR SPEED: MOST WANTED 5-1-0
R.C. Pro-Am,,79.62470894122761,13.0,4.0,R.C. PRO-AM
Ridge Racer Type 4,Ridge Racer,89.8820506265757,20.0,4.0,R4: RIDGE RACER TYPE 4
Need for Speed: Undercover,,62.7477369555869,192.0,38.0,NEED FOR SPEED: UNDERCOVER
Project Gotham Racing 4,,71.441009605465,17.0,6.0,PGR4 - PROJECT GOTHAM RACING 4
Forza Motorsport 6,Forza,75.7070788653514,42.0,27.0,FORZA MOTORSPORT 6
Need for Speed: The Run,,67.5872217574847,148.0,39.0,NEED FOR SPEED: THE RUN
Rad Racer,,69.8965964817462,13.0,2.0,RAD RACER
Crash Nitro Kart,Crash Bandicoot,69.34977525692099,54.0,7.0,CRASH NITRO KART
Burnout Paradise,,82.3237439825428,359.0,129.0,BURNOUT PARADISE
Forza Horizon,Forza,85.00663720823431,92.0,42.0,FORZA HORIZON
Jet Moto 2,,,,,JET MOTO 2
MX Unleashed,,,,1.0,MX UNLEASHED
Gran Turismo Concept: 2001 Tokyo,Gran Turismo,,,,GRAN TURISMO CONCEPT 2001 TOKYO
Forza Horizon 4,Forza,81.9618668323727,211.0,71.0,FORZA HORIZON 4
Jet Moto,,77.3379183389455,5.0,,JET MOTO
The Crew,,66.114129093372,108.0,60.0,THE CREW
Midnight Club II,,75.3896845300285,27.0,12.0,MIDNIGHT CLUB II
Cruis'n USA,,64.2971164717452,20.0,4.0,CRUIS'N USA
,,,,,PGR: PROJECT GOTHAM RACING 2
Spy Hunter,,,,,SPY HUNTER
Need for Speed: Carbon,,71.7203448596959,355.0,129.0,NEED FOR SPEED CARBON
Kirby Air Ride,Kirby,76.5765894424937,52.0,12.0,KIRBY AIR RIDE
Sled Storm,,,,1.0,SLED STORM
,,,,,MIDNIGHT CLUB 3: DUB EDITION (AMERICA/OTHERS SALES)
F-1 World Grand Prix,F-1,79.26444653511399,7.0,3.0,F-1 WORLD GRAND PRIX
NASCAR 2000,,,,,NASCAR 2000
Smuggler's Run,,69.60341914648241,7.0,5.0,SMUGGLER'S RUN
Stuntman,,60.1691085322352,9.0,3.0,STUNTMAN
NASCAR 98,NASCAR,,,1.0,NASCAR 98
F1 Race Stars,,58.9312357955808,11.0,2.0,F1 RACE
NASCAR 99,NASCAR,,,1.0,NASCAR 99
Forza Motorsport 7,Forza,73.92380723590149,41.0,35.0,FORZA MOTORSPORT 7
Sonic Rivals 2,Sonic The Hedgehog,40.1362394142852,10.0,2.0,SONIC RIVALS 2
Tokyo Xtreme Racer zero,,,,,TOKYO XTREME RACER ZERO
Forza Horizon 2,Forza,82.7419249984218,91.0,43.0,FORZA HORIZON 2
Sonic & Sega All-Stars Racing,Sonic The Hedgehog,75.7892942735285,45.0,7.0,SONIC & SEGA ALL-STARS RACING
Sonic Rivals,Sonic The Hedgehog,56.32342387318879,15.0,4.0,SONIC RIVALS
Kinect Joy Ride,,75.0,1.0,2.0,KINECT JOY RIDE
Ridge Racer,,,,,RIDGE RACER
Gran Turismo 4 Prologue,Gran Turismo,,,1.0,GRAN TURISMO 4 PROLOGUE
Twisted Metal: Black,,86.328323824941,30.0,9.0,TWISTED METAL: BLACK
NASCAR 2005: Chase for the Cup,NASCAR,38.0,1.0,,NASCAR 2005: CHASE FOR THE CUP
Colin McRae Rally 3,Colin McRae,80.0140721095145,27.0,7.0,COLIN MCRAE RALLY 3
Ridge Racer 7,,,,,RIDGE RACER 7
MotorStorm: Pacific Rift,,84.48395065884361,27.0,11.0,MOTORSTORM: PACIFIC RIFT
Test Drive,,,,,TEST DRIVE
F1 2010,,78.31400823356199,37.0,14.0,F1 2010
Corvette,,,,,CORVETTE
Need For Speed: Underground - Rivals,,78.1265141877515,7.0,1.0,NEED FOR SPEED UNDERGROUND RIVALS
,,,,,TOCA 2 TOURING CAR CHAMPIONSHIP
,,,,,TNN MOTOR SPORTS HARDCORE 4X4
,,,,,IHRA DRAG RACING 2
Test Drive 5,,70.0017388675362,7.0,3.0,TEST DRIVE 5
,,,,,MIDNIGHT CLUB 3: DUB EDITION (AMERICA WEEKLY SALES)
Project CARS,,74.678772505855,73.0,61.0,PROJECT CARS
Twisted Metal 4,Twisted Metal,80.0849006650308,29.0,12.0,TWISTED METAL 4
Road Rash,,74.0430320934469,48.0,15.0,ROAD RASH
Cars 2,Disney,65.4220869642011,10.0,3.0,CARS 2
Road Rash 3D,,,,2.0,ROAD RASH 3D
Ridge Racer V,,,,1.0,RIDGE RACER V
Driv3r,,53.7743063152958,52.0,19.0,DRIV3R
Vigilante 8,,,,1.0,VIGILANTE 8
Diddy Kong Racing DS,Donkey Kong,61.7640138370831,7.0,,DIDDY KONG RACING DS
NASCAR Thunder 2003,NASCAR,33.0,2.0,,NASCAR THUNDER 2003
Car Eats Car 3,,,,,CARS
Test Drive 4,,,,,TEST DRIVE 4
ATV Offroad Fury 3,,,,,ATV OFFROAD FURY 3
F1 2011,,74.67801167797501,24.0,8.0,F1 2011
The Dukes of Hazzard: Racing for Home,,,,,THE DUKES OF HAZZARD: RACING FOR HOME
Pole Position,,72.758356128468,29.0,8.0,POLE POSITION
Rage Racer,Ridge Racer,89.8136699038721,8.0,2.0,RAGE RACER
Destruction Derby 2,,73.33417650666,29.0,5.0,DESTRUCTION DERBY 2
Midnight Club 3: DUB Edition Remix,,70.3935188430654,5.0,3.0,MIDNIGHT CLUB 3: DUB EDITION REMIX
NASCAR Thunder 2002,NASCAR,,,,NASCAR THUNDER 2002
Sega Rally Championship,Sega Rally,73.8663458821381,22.0,4.0,SEGA RALLY CHAMPIONSHIP
Test Drive: Off-Road,,,,,TEST DRIVE: OFF ROAD
Super R.C. Pro-Am,,82.0,3.0,,SUPER R.C. PRO-AM
ModNation Racers,,86.46416664402439,17.0,8.0,MODNATION RACERS
Supercar Street Challenge,,,,,SUPERCAR STREET CHALLENGE
F-Zero X,F-Zero,80.4238961915473,53.0,19.0,F-ZERO X
Sonic Free Riders,Sonic The Hedgehog,16.8580696399518,8.0,4.0,SONIC FREE RIDERS
GRID,,74.8729161329267,15.0,43.0,GRID
NASCAR Thunder 2004,NASCAR,,,,NASCAR THUNDER 2004
Ridge Racer Revolution,Ridge Racer,,,,RIDGE RACER REVOLUTION
Hot Wheels Turbo Racing,Hot Wheels,63.89588165950489,5.0,,HOT WHEELS TURBO RACING
Freekstyle,,38.0,4.0,2.0,FREEKSTYLE
DiRT 3,,77.4158870660034,154.0,53.0,DIRT 3
Seek and Destroy,,,,,SEEK AND DESTROY
DiRT 3,,77.4158870660034,154.0,53.0,DIRT
Forza Motorsport,,81.96794367107181,23.0,6.0,FORZA MOTORSPORT
ATV Quad Power Racing 2,,51.0,0.0,,ATV: QUAD POWER RACING
F-Zero: Maximum Velocity,F-Zero,59.6052104679448,17.0,8.0,F-ZERO: MAXIMUM VELOCITY
Jeremy McGrath Supercross 98,,,,,JEREMY MCGRATH SUPERCROSS 98
Wipeout Pure,,79.9809988012607,8.0,3.0,WIPEOUT PURE
MotorStorm: Arctic Edge,,74.3472240132865,6.0,3.0,MOTORSTORM: ARCTIC EDGE
MX Vs. ATV Unleashed,,79.9149247812059,6.0,,MX VS. ATV UNLEASHED
F1 2012,,74.3441917719925,20.0,6.0,F1 2012
Ford Racing 2,,69.9900227605774,6.0,1.0,FORD RACING 2
Excitebike 64,Excite,73.5652398748495,12.0,2.0,EXCITEBIKE 64
Road & Track Presents: The Need for Speed,,,,1.0,ROAD & TRACK PRESENTS: THE NEED FOR SPEED
DiRT 4,,72.1941274610108,43.0,34.0,DIRT 2
Midnight Club: LA Remix,,,,,MIDNIGHT CLUB: LA REMIX
Cars Race-O-Rama,Cars,75.0,1.0,1.0,CARS: RACE-O-RAMA
Driver: San Francisco,,75.36779201332129,109.0,44.0,DRIVER: SAN FRANCISCO
,,,,,MONSTER TRUCKS / QUAD DESERT FURY DOUBLE VALUE!
SnoCross Championship Racing,,,,,SNOCROSS CHAMPIONSHIP RACING
Sonic Riders,Sonic The Hedgehog,65.7332572435185,54.0,11.0,SONIC RIDERS
Starsky & Hutch,Starsky & Hutch,67.0727701051554,4.0,2.0,STARSKY & HUTCH
Tokyo Xtreme Racer 3,,,,,TOKYO XTREME RACER 3
Sonic Riders: Zero Gravity,Sonic The Hedgehog,67.56642569796111,25.0,3.0,SONIC RIDERS: ZERO GRAVITY
Colin McRae Rally 2.0,,82.1845299654337,92.0,35.0,COLIN MCRAE RALLY 2.0
MX vs. ATV Reflex,,80.0463101938771,11.0,2.0,MX VS. ATV REFLEX
Mini-Yonku Shining Scorpion: Let's & Go!!,,,,,MINI-YONKU SHINING SCORPION: LET'S & GO!!
Destruction Derby,,79.24550034416589,30.0,10.0,DESTRUCTION DERBY
LittleBigPlanet Karting,LittleBigPlanet,65.115420946907,22.0,8.0,LITTLEBIGPLANET KARTING
Monster 4x4: World Circuit,,,,,MONSTER 4X4: WORLD CIRCUIT
F1 2009,,60.1550361199131,5.0,1.0,F1 2009
Need for Speed: V-Rally,,,,,NEED FOR SPEED: V-RALLY
Enduro,,,,,ENDURO
Ford Racing,,,,,FORD RACING
Burnout Legends,,76.17436027516,21.0,8.0,BURNOUT LEGENDS
Burnout 2: Point of Impact,,75.7021428132619,44.0,21.0,BURNOUT 2: POINT OF IMPACT
ATV Quad Power Racing 2,,51.0,0.0,,ATV QUAD POWER RACING 2
Big Mutha Truckers,,51.0,1.0,1.0,BIG MUTHA TRUCKERS
Need for Speed: Nitro,,78.3789891654683,9.0,3.0,NEED FOR SPEED: NITRO
The Crew 2,,73.5799238684077,43.0,82.0,THE CREW 2
NASCAR 2001,,,,,NASCAR 2001
Moto Racer,,80.30189366772291,18.0,4.0,MOTO RACER
Motocross Mania,,,,,MOTOCROSS MANIA
F1 2016,,78.9750103264632,16.0,9.0,F1 2016
Andretti Racing,,,,,ANDRETTI RACING
Need for Speed: Porsche Unleashed,,83.0191671324387,136.0,47.0,NEED FOR SPEED: PORSCHE UNLEASHED
Pokémon Dash,Pokémon,33.2910406850189,20.0,4.0,POKEMON DASH
Sonic & Sega All-Stars Racing with Banjo-Kazooie,Sonic The Hedgehog,,,,SONIC & SEGA ALL-STARS RACING WITH BANJO-KAZOOIE
Formula 1,,,,,FORMULA 1
San Francisco Rush: Extreme Racing,Rush,79.1014977841819,9.0,,SAN FRANCISCO RUSH: EXTREME RACING
Burnout,,,,,BURNOUT
Jet Moto 3,,,,,JET MOTO 3
Split/Second,,81.10765707440541,72.0,21.0,SPLIT/SECOND
WipEout: Omega Collection,,88.8407457858591,24.0,17.0,WIPEOUT OMEGA COLLECTION
Test Drive 6,,63.7068640143984,10.0,4.0,TEST DRIVE 6
Blur,,76.0776410276206,81.0,26.0,BLUR
Super Trucks Racing,,,,,SUPER TRUCKS RACING
Jeremy McGrath Supercross 2000,Jeremy McGrath,,,,JEREMY MCGRATH SUPERCROSS 2000
LEGO Racers,LEGO,59.5731076634125,52.0,9.0,LEGO RACERS
Splashdown,,,,2.0,SPLASHDOWN
Moto Racer 2,,89.8227480630466,9.0,2.0,MOTO RACER 2
,,,,,MX VS. ATV UNLEASHED: ON THE EDGE
F1 2015,,71.7703356030522,20.0,11.0,F1 2015
MX vs. ATV: Untamed,,78.365516285744,8.0,1.0,MX VS. ATV UNTAMED
Test Drive Unlimited 2,,65.30199467956601,48.0,19.0,TEST DRIVE UNLIMITED 2
,,,,,TOURIST TROPHY: THE REAL RIDING SIMULATOR
Cars Mater-National Championship,Cars,79.1192389744397,6.0,2.0,CARS: MATER-NATIONAL CHAMPIONSHIP
Need for Speed: Shift 2 Unleashed,,77.685636274937,64.0,25.0,NEED FOR SPEED: SHIFT 2 UNLEASHED
F-Zero GX,F-Zero,78.02580059329219,44.0,10.0,F-ZERO GX
Monster Jam: Maximum Destruction,,23.0,1.0,1.0,MONSTER JAM: MAXIMUM DESTRUCTION
Stuntman: Ignition,,69.9579093674747,5.0,2.0,STUNTMAN: IGNITION
Cruis'n World,,76.5562587551085,12.0,4.0,CRUIS'N WORLD
NASCAR 06: Total Team Control,NASCAR,,,,NASCAR 06: TOTAL TEAM CONTROL
Juiced 2: Hot Import Nights,,60.6245137803607,18.0,4.0,JUICED 2: HOT IMPORT NIGHTS
Sega Rally Revo,,70.5812590847197,7.0,1.0,SEGA RALLY REVO
Donkey Kong Barrel Blast,Donkey Kong,49.38774880066531,5.0,1.0,DONKEY KONG BARREL BLAST
Beetle Adventure Racing!,Volkswegan,72.4536171171373,13.0,2.0,BEETLE ADVENTURE RACING!
F1 2017,Formula One,81.3756822148703,23.0,16.0,F1 2017
,,,,,FORMULA 1: CHAMPIONSHIP EDITION
MySims Racing,,50.0,3.0,1.0,MYSIMS RACING
Monster Trucks,,,,,MONSTER TRUCKS
Wave Race: Blue Storm,,72.8383578689298,10.0,3.0,WAVE RACE: BLUE STORM
Rayman Arena,Rayman,69.9315195734095,5.0,1.0,RAYMAN ARENA
Mickey's Speedway USA,Disney,80.0,3.0,,MICKEY'S SPEEDWAY USA
NASCAR Heat 2002,NASCAR,,,,NASCAR HEAT 2002
Project Gotham Racing 3,,88.5959702283992,15.0,5.0,PGR3 - PROJECT GOTHAM RACING 3
Hot Wheels: Stunt Track Challenge,Hot Wheels,,,,HOT WHEELS: STUNT TRACK CHALLENGE
Extreme-G,,60.4469629830243,17.0,5.0,EXTREME-G
